student_id,course_id,scenario_type,expected_status,scheduled_offset_ms
18641,3444,NORMAL,200,17209
4997,3444,NORMAL,200,17209
36315,3444,NORMAL,200,17211
33034,3444,NORMAL,200,17213
23558,3444,NORMAL,200,17213
2077,3444,NORMAL,200,17214
37989,3444,NORMAL,200,17214
37397,3444,NORMAL,200,17215
39672,3446,NORMAL,200,17215
5858,3446,NORMAL,200,17216
3968,3446,NORMAL,200,17216
18515,3446,NORMAL,200,17217
38570,3446,NORMAL,200,17217
7951,3446,NORMAL,200,17217
30555,3446,NORMAL,200,17219
25603,3446,NORMAL,200,17221
8097,3446,NORMAL,200,17222
23515,3446,NORMAL,200,17222
25200,3447,NORMAL,200,17222
14734,3447,NORMAL,200,17224
36548,3447,NORMAL,200,17225
35721,3447,NORMAL,200,17225
10074,3447,NORMAL,200,17226
20898,3447,NORMAL,200,17227
17883,3447,NORMAL,200,17227
1623,3447,NORMAL,200,17227
28406,3447,NORMAL,200,17228
3244,3447,NORMAL,200,17231
23723,3448,NORMAL,200,17233
6873,3448,NORMAL,200,17234
21530,3448,NORMAL,200,17235
18783,3448,NORMAL,200,17235
7942,3448,NORMAL,200,17235
20502,3448,NORMAL,200,17235
21907,3448,NORMAL,200,17236
4284,3448,NORMAL,200,17237
23884,3448,NORMAL,200,17237
6474,3448,NORMAL,200,17238
9294,3449,NORMAL,200,17239
26010,3449,NORMAL,200,17239
32677,3449,NORMAL,200,17240
969,3449,NORMAL,200,17241
7421,3449,NORMAL,200,17242
23833,3449,NORMAL,200,17244
33492,3449,NORMAL,200,17246
199,3449,NORMAL,200,17246
10896,3449,NORMAL,200,17246
386,3449,NORMAL,200,17247
36015,3451,NORMAL,200,17247
12819,3451,NORMAL,200,17248
27041,3451,NORMAL,200,17248
35689,3451,NORMAL,200,17248
19442,3451,NORMAL,200,17248
12534,3451,NORMAL,200,17248
23568,3451,NORMAL,200,17249
4412,3451,NORMAL,200,17250
22400,3451,NORMAL,200,17250
26762,3451,NORMAL,200,17251
16030,3452,NORMAL,200,17252
2939,3452,NORMAL,200,17252
21474,3452,NORMAL,200,17253
38997,3452,NORMAL,200,17254
30389,3452,NORMAL,200,17254
4307,3452,NORMAL,200,17254
13910,3452,NORMAL,200,17256
23909,3452,NORMAL,200,17256
2192,3452,NORMAL,200,17256
21564,3452,NORMAL,200,17256
21473,3453,NORMAL,200,17257
39083,3453,NORMAL,200,17259
994,3453,NORMAL,200,17259
36981,3453,NORMAL,200,17260
2084,3453,NORMAL,200,17261
13273,3453,NORMAL,200,17262
1298,3453,NORMAL,200,17262
1501,3453,NORMAL,200,17262
22910,3453,NORMAL,200,17265
18333,3453,NORMAL,200,17266
21757,3454,NORMAL,200,17266
9270,3454,NORMAL,200,17267
12316,3454,NORMAL,200,17267
39921,3454,NORMAL,200,17267
36363,3454,NORMAL,200,17267
13178,3454,NORMAL,200,17270
23491,3454,NORMAL,200,17271
26097,3454,NORMAL,200,17271
19131,3454,NORMAL,200,17271
19892,3454,NORMAL,200,17271
15620,3456,NORMAL,200,17271
35420,3456,NORMAL,200,17272
26395,3456,NORMAL,200,17273
32073,3456,NORMAL,200,17273
7326,3456,NORMAL,200,17274
4026,3456,NORMAL,200,17275
6808,3456,NORMAL,200,17275
22758,3456,NORMAL,200,17276
5121,3456,NORMAL,200,17276
19384,3456,NORMAL,200,17276
4921,3457,NORMAL,200,17277
33941,3457,NORMAL,200,17277
5917,3457,NORMAL,200,17279
34407,3457,NORMAL,200,17281
17928,3457,NORMAL,200,17282
15437,3457,NORMAL,200,17282
34545,3457,NORMAL,200,17283
8670,3457,NORMAL,200,17283
29557,3457,NORMAL,200,17283
21378,3457,NORMAL,200,17284
23930,3458,NORMAL,200,17284
34976,3458,NORMAL,200,17284
24085,3458,NORMAL,200,17285
26150,3458,NORMAL,200,17287
28784,3458,NORMAL,200,17288
15791,3458,NORMAL,200,17288
35794,3458,NORMAL,200,17289
31648,3458,NORMAL,200,17289
3420,3458,NORMAL,200,17290
26144,3458,NORMAL,200,17291
25917,3459,NORMAL,200,17293
28204,3459,NORMAL,200,17293
6594,3459,NORMAL,200,17293
35581,3459,NORMAL,200,17294
29090,3459,NORMAL,200,17295
28730,3459,NORMAL,200,17295
17137,3459,NORMAL,200,17295
39059,3459,NORMAL,200,17295
14293,3459,NORMAL,200,17297
23650,3459,NORMAL,200,17297
16806,3461,NORMAL,200,17298
23416,3461,NORMAL,200,17298
21327,3461,NORMAL,200,17298
21415,3461,NORMAL,200,17299
35746,3461,NORMAL,200,17299
27857,3461,NORMAL,200,17299
22404,3461,NORMAL,200,17300
4615,3461,NORMAL,200,17301
19349,3461,NORMAL,200,17302
19030,3461,NORMAL,200,17302
28582,3462,NORMAL,200,17304
2487,3462,NORMAL,200,17306
5841,3462,NORMAL,200,17306
703,3462,NORMAL,200,17307
35253,3462,NORMAL,200,17308
28228,3462,NORMAL,200,17308
38029,3462,NORMAL,200,17308
39150,3462,NORMAL,200,17309
24114,3462,NORMAL,200,17309
30644,3462,NORMAL,200,17310
32590,3463,NORMAL,200,17311
38436,3463,NORMAL,200,17311
35290,3463,NORMAL,200,17311
36513,3463,NORMAL,200,17312
39142,3463,NORMAL,200,17312
32837,3463,NORMAL,200,17314
13280,3463,NORMAL,200,17314
4254,3463,NORMAL,200,17315
15556,3463,NORMAL,200,17316
18770,3463,NORMAL,200,17317
19074,3464,NORMAL,200,17318
24877,3464,NORMAL,200,17318
25459,3464,NORMAL,200,17319
15189,3464,NORMAL,200,17319
4623,3464,NORMAL,200,17319
20911,3464,NORMAL,200,17320
297,3464,NORMAL,200,17321
13372,3464,NORMAL,200,17322
29758,3464,NORMAL,200,17322
21763,3464,NORMAL,200,17323
21070,3466,NORMAL,200,17323
31755,3466,NORMAL,200,17324
15339,3466,NORMAL,200,17325
17471,3466,NORMAL,200,17325
24242,3466,NORMAL,200,17326
19198,3466,NORMAL,200,17327
13829,3466,NORMAL,200,17327
39072,3466,NORMAL,200,17327
3476,3466,NORMAL,200,17328
23868,3466,NORMAL,200,17328
27752,3467,NORMAL,200,17328
28660,3467,NORMAL,200,17329
26921,3467,NORMAL,200,17329
10428,3467,NORMAL,200,17329
19966,3467,NORMAL,200,17329
9634,3467,NORMAL,200,17330
9232,3467,NORMAL,200,17331
30243,3467,NORMAL,200,17331
17353,3467,NORMAL,200,17333
4425,3467,NORMAL,200,17333
35561,3468,NORMAL,200,17334
39812,3468,NORMAL,200,17334
11855,3468,NORMAL,200,17334
1820,3468,NORMAL,200,17334
36330,3468,NORMAL,200,17335
10678,3468,NORMAL,200,17335
1498,3468,NORMAL,200,17335
20820,3468,NORMAL,200,17339
32582,3468,NORMAL,200,17339
33490,3468,NORMAL,200,17339
23751,3469,NORMAL,200,17340
20072,3469,NORMAL,200,17341
9357,3469,NORMAL,200,17343
11187,3469,NORMAL,200,17343
8475,3469,NORMAL,200,17343
18804,3469,NORMAL,200,17344
11499,3469,NORMAL,200,17344
23333,3469,NORMAL,200,17344
1432,3469,NORMAL,200,17345
5228,3469,NORMAL,200,17348
34454,3471,NORMAL,200,17348
19980,3471,NORMAL,200,17349
31311,3471,NORMAL,200,17349
26667,3471,NORMAL,200,17349
13921,3471,NORMAL,200,17349
10379,3471,NORMAL,200,17349
9025,3471,NORMAL,200,17350
24858,3471,NORMAL,200,17351
37116,3471,NORMAL,200,17351
8286,3471,NORMAL,200,17351
36663,3472,NORMAL,200,17351
24685,3472,NORMAL,200,17353
14253,3472,NORMAL,200,17354
27870,3472,NORMAL,200,17354
18342,3472,NORMAL,200,17355
16132,3472,NORMAL,200,17355
21286,3472,NORMAL,200,17355
7533,3472,NORMAL,200,17356
24324,3472,NORMAL,200,17357
16081,3472,NORMAL,200,17357
7275,3473,NORMAL,200,17357
21855,3473,NORMAL,200,17358
5619,3473,NORMAL,200,17360
35579,3473,NORMAL,200,17362
19270,3473,NORMAL,200,17362
9290,3473,NORMAL,200,17363
152,3473,NORMAL,200,17363
7838,3473,NORMAL,200,17363
3345,3473,NORMAL,200,17363
18100,3473,NORMAL,200,17364
3514,3474,NORMAL,200,17365
21482,3474,NORMAL,200,17366
3570,3474,NORMAL,200,17368
15178,3474,NORMAL,200,17368
14903,3474,NORMAL,200,17368
4427,3474,NORMAL,200,17369
39795,3474,NORMAL,200,17370
21601,3474,NORMAL,200,17371
27099,3474,NORMAL,200,17371
9824,3474,NORMAL,200,17373
21786,3476,NORMAL,200,17373
19388,3476,NORMAL,200,17374
10498,3476,NORMAL,200,17375
16412,3476,NORMAL,200,17375
13418,3476,NORMAL,200,17375
4811,3476,NORMAL,200,17376
26456,3476,NORMAL,200,17378
16303,3476,NORMAL,200,17378
9464,3476,NORMAL,200,17379
21486,3476,NORMAL,200,17381
35602,3477,NORMAL,200,17382
38975,3477,NORMAL,200,17382
6473,3477,NORMAL,200,17384
6368,3477,NORMAL,200,17385
34375,3477,NORMAL,200,17385
38461,3477,NORMAL,200,17386
32911,3477,NORMAL,200,17388
29953,3477,NORMAL,200,17388
38622,3477,NORMAL,200,17388
4575,3477,NORMAL,200,17389
23326,3478,NORMAL,200,17389
1794,3478,NORMAL,200,17390
11503,3478,NORMAL,200,17392
16607,3478,NORMAL,200,17393
14356,3478,NORMAL,200,17394
19378,3478,NORMAL,200,17394
2075,3478,NORMAL,200,17394
36467,3478,NORMAL,200,17394
29604,3478,NORMAL,200,17395
33760,3478,NORMAL,200,17395
4152,3479,NORMAL,200,17396
20665,3479,NORMAL,200,17398
17195,3479,NORMAL,200,17399
15992,3479,NORMAL,200,17399
6080,3479,NORMAL,200,17400
37978,3479,NORMAL,200,17402
23016,3479,NORMAL,200,17402
1822,3479,NORMAL,200,17402
31228,3479,NORMAL,200,17402
19004,3479,NORMAL,200,17403
12105,3481,NORMAL,200,17403
2665,3481,NORMAL,200,17404
4659,3481,NORMAL,200,17405
16514,3481,NORMAL,200,17405
6017,3481,NORMAL,200,17405
27567,3481,NORMAL,200,17408
24403,3481,NORMAL,200,17412
8472,3481,NORMAL,200,17413
12621,3481,NORMAL,200,17414
37875,3481,NORMAL,200,17414
24623,3482,NORMAL,200,17415
15577,3482,NORMAL,200,17415
1104,3482,NORMAL,200,17416
19291,3482,NORMAL,200,17416
29466,3482,NORMAL,200,17416
34294,3482,NORMAL,200,17417
14457,3482,NORMAL,200,17417
38712,3482,NORMAL,200,17417
20556,3482,NORMAL,200,17417
33142,3482,NORMAL,200,17419
33886,3483,NORMAL,200,17419
37146,3483,NORMAL,200,17419
30842,3483,NORMAL,200,17420
21619,3483,NORMAL,200,17420
24970,3483,NORMAL,200,17421
36940,3483,NORMAL,200,17421
7492,3483,NORMAL,200,17422
15307,3483,NORMAL,200,17422
36099,3483,NORMAL,200,17422
12300,3483,NORMAL,200,17423
36907,3484,NORMAL,200,17423
19942,3484,NORMAL,200,17423
35754,3484,NORMAL,200,17424
12112,3484,NORMAL,200,17424
26531,3484,NORMAL,200,17427
3413,3484,NORMAL,200,17427
39904,3484,NORMAL,200,17428
13936,3484,NORMAL,200,17428
18249,3484,NORMAL,200,17428
9135,3484,NORMAL,200,17429
11991,3486,NORMAL,200,17429
25618,3486,NORMAL,200,17429
38899,3486,NORMAL,200,17429
36022,3486,NORMAL,200,17429
10902,3486,NORMAL,200,17430
4698,3486,NORMAL,200,17430
28850,3486,NORMAL,200,17431
36734,3486,NORMAL,200,17432
10679,3486,NORMAL,200,17433
28295,3486,NORMAL,200,17433
26043,3487,NORMAL,200,17435
5436,3487,NORMAL,200,17435
32852,3487,NORMAL,200,17435
23958,3487,NORMAL,200,17436
34828,3487,NORMAL,200,17436
11868,3487,NORMAL,200,17436
35861,3487,NORMAL,200,17438
4248,3487,NORMAL,200,17438
3566,3487,NORMAL,200,17439
12088,3487,NORMAL,200,17439
31522,3488,NORMAL,200,17439
27581,3488,NORMAL,200,17439
3750,3488,NORMAL,200,17440
28933,3488,NORMAL,200,17440
36537,3488,NORMAL,200,17440
31481,3488,NORMAL,200,17441
11445,3488,NORMAL,200,17441
29894,3488,NORMAL,200,17441
29589,3488,NORMAL,200,17443
39095,3488,NORMAL,200,17444
35416,3489,NORMAL,200,17445
27432,3489,NORMAL,200,17445
17784,3489,NORMAL,200,17445
3395,3489,NORMAL,200,17447
29762,3489,NORMAL,200,17447
4939,3489,NORMAL,200,17448
31864,3489,NORMAL,200,17448
35714,3489,NORMAL,200,17448
18968,3489,NORMAL,200,17449
10601,3489,NORMAL,200,17449
31965,3491,NORMAL,200,17450
4109,3491,NORMAL,200,17450
781,3491,NORMAL,200,17451
10793,3491,NORMAL,200,17451
19284,3491,NORMAL,200,17451
22434,3491,NORMAL,200,17453
26572,3491,NORMAL,200,17453
24081,3491,NORMAL,200,17454
2959,3491,NORMAL,200,17454
39556,3491,NORMAL,200,17454
37159,3492,NORMAL,200,17454
14732,3492,NORMAL,200,17456
33091,3492,NORMAL,200,17457
30878,3492,NORMAL,200,17457
9399,3492,NORMAL,200,17457
5804,3492,NORMAL,200,17459
37462,3492,NORMAL,200,17459
33311,3492,NORMAL,200,17460
37110,3492,NORMAL,200,17461
27387,3492,NORMAL,200,17461
24274,3493,NORMAL,200,17463
21441,3493,NORMAL,200,17464
8198,3493,NORMAL,200,17464
16499,3493,NORMAL,200,17464
16012,3493,NORMAL,200,17464
36313,3493,NORMAL,200,17464
32827,3493,NORMAL,200,17464
33452,3493,NORMAL,200,17465
27510,3493,NORMAL,200,17465
10364,3493,NORMAL,200,17465
10567,3494,NORMAL,200,17466
37183,3494,NORMAL,200,17466
18410,3494,NORMAL,200,17467
9685,3494,NORMAL,200,17467
30740,3494,NORMAL,200,17468
16115,3494,NORMAL,200,17469
34829,3494,NORMAL,200,17470
7733,3494,NORMAL,200,17471
8169,3494,NORMAL,200,17472
34476,3494,NORMAL,200,17473
3621,3496,NORMAL,200,17473
7285,3496,NORMAL,200,17473
20457,3496,NORMAL,200,17475
30783,3496,NORMAL,200,17478
22483,3496,NORMAL,200,17479
26050,3496,NORMAL,200,17480
27433,3496,NORMAL,200,17481
22740,3496,NORMAL,200,17484
2964,3496,NORMAL,200,17484
2154,3496,NORMAL,200,17485
30563,3497,NORMAL,200,17485
11834,3497,NORMAL,200,17485
33050,3497,NORMAL,200,17486
37964,3497,NORMAL,200,17487
30341,3497,NORMAL,200,17490
32161,3497,NORMAL,200,17490
12462,3497,NORMAL,200,17490
7038,3497,NORMAL,200,17491
286,3497,NORMAL,200,17492
12576,3497,NORMAL,200,17492
11017,3498,NORMAL,200,17492
26219,3498,NORMAL,200,17494
15218,3498,NORMAL,200,17494
347,3498,NORMAL,200,17494
6855,3498,NORMAL,200,17495
6083,3498,NORMAL,200,17496
21577,3498,NORMAL,200,17496
22032,3498,NORMAL,200,17496
14069,3498,NORMAL,200,17497
33249,3498,NORMAL,200,17498
38338,3499,NORMAL,200,17500
15958,3499,NORMAL,200,17501
32761,3499,NORMAL,200,17501
35414,3499,NORMAL,200,17501
36829,3499,NORMAL,200,17502
10418,3499,NORMAL,200,17502
37236,3499,NORMAL,200,17503
3109,3499,NORMAL,200,17503
9515,3499,NORMAL,200,17504
8075,3499,NORMAL,200,17505
39049,3501,NORMAL,200,17505
18484,3501,NORMAL,200,17505
12162,3501,NORMAL,200,17507
35035,3501,NORMAL,200,17508
23633,3501,NORMAL,200,17509
26634,3501,NORMAL,200,17509
4043,3501,NORMAL,200,17510
22810,3501,NORMAL,200,17510
35057,3501,NORMAL,200,17510
35876,3501,NORMAL,200,17510
14120,3502,NORMAL,200,17510
38232,3502,NORMAL,200,17510
22606,3502,NORMAL,200,17511
35043,3502,NORMAL,200,17511
4338,3502,NORMAL,200,17511
19973,3502,NORMAL,200,17512
806,3502,NORMAL,200,17513
30061,3502,NORMAL,200,17514
19447,3502,NORMAL,200,17515
21701,3502,NORMAL,200,17518
16523,3503,NORMAL,200,17519
25321,3503,NORMAL,200,17521
29307,3503,NORMAL,200,17522
5832,3503,NORMAL,200,17522
27417,3503,NORMAL,200,17523
12501,3503,NORMAL,200,17523
2529,3503,NORMAL,200,17523
23878,3503,NORMAL,200,17524
24284,3503,NORMAL,200,17524
25689,3503,NORMAL,200,17525
468,3504,NORMAL,200,17526
10641,3504,NORMAL,200,17529
22574,3504,NORMAL,200,17529
38830,3504,NORMAL,200,17529
30227,3504,NORMAL,200,17530
13184,3504,NORMAL,200,17530
12809,3504,NORMAL,200,17530
5032,3504,NORMAL,200,17530
25703,3504,NORMAL,200,17532
31387,3504,NORMAL,200,17533
18067,3506,NORMAL,200,17533
8039,3506,NORMAL,200,17533
855,3506,NORMAL,200,17533
14697,3506,NORMAL,200,17534
7024,3506,NORMAL,200,17535
7509,3506,NORMAL,200,17536
16909,3506,NORMAL,200,17536
36933,3506,NORMAL,200,17536
8563,3506,NORMAL,200,17536
15216,3506,NORMAL,200,17537
15964,3507,NORMAL,200,17539
5994,3507,NORMAL,200,17539
3999,3507,NORMAL,200,17539
24169,3507,NORMAL,200,17540
31597,3507,NORMAL,200,17541
6361,3507,NORMAL,200,17541
30088,3507,NORMAL,200,17542
19253,3507,NORMAL,200,17542
28315,3507,NORMAL,200,17543
19381,3507,NORMAL,200,17543
11824,3508,NORMAL,200,17543
11912,3508,NORMAL,200,17543
4579,3508,NORMAL,200,17545
21490,3508,NORMAL,200,17545
25296,3508,NORMAL,200,17545
27627,3508,NORMAL,200,17545
13562,3508,NORMAL,200,17546
11821,3508,NORMAL,200,17547
25536,3508,NORMAL,200,17548
5606,3508,NORMAL,200,17549
35384,3509,NORMAL,200,17550
10616,3509,NORMAL,200,17550
2039,3509,NORMAL,200,17551
39810,3509,NORMAL,200,17552
14546,3509,NORMAL,200,17552
22253,3509,NORMAL,200,17552
4788,3509,NORMAL,200,17553
38221,3509,NORMAL,200,17554
8085,3509,NORMAL,200,17557
19597,3509,NORMAL,200,17557
39635,3511,NORMAL,200,17557
23767,3511,NORMAL,200,17557
36919,3511,NORMAL,200,17558
32722,3511,NORMAL,200,17558
35080,3511,NORMAL,200,17558
30376,3511,NORMAL,200,17559
16628,3511,NORMAL,200,17560
27057,3511,NORMAL,200,17561
24220,3511,NORMAL,200,17561
14802,3511,NORMAL,200,17562
36140,3512,NORMAL,200,17562
26053,3512,NORMAL,200,17563
1749,3512,NORMAL,200,17564
436,3512,NORMAL,200,17564
31719,3512,NORMAL,200,17564
37278,3512,NORMAL,200,17565
19076,3512,NORMAL,200,17565
4511,3512,NORMAL,200,17565
38879,3512,NORMAL,200,17565
14338,3512,NORMAL,200,17566
15425,3513,NORMAL,200,17566
36282,3513,NORMAL,200,17567
15118,3513,NORMAL,200,17568
39435,3513,NORMAL,200,17568
29404,3513,NORMAL,200,17568
36072,3513,NORMAL,200,17569
38817,3513,NORMAL,200,17570
30009,3513,NORMAL,200,17570
23440,3513,NORMAL,200,17571
2679,3513,NORMAL,200,17571
36941,3514,NORMAL,200,17571
29689,3514,NORMAL,200,17572
25118,3514,NORMAL,200,17573
27462,3514,NORMAL,200,17573
3469,3514,NORMAL,200,17573
2935,3514,NORMAL,200,17573
25210,3514,NORMAL,200,17575
4644,3514,NORMAL,200,17576
23388,3514,NORMAL,200,17576
23730,3514,NORMAL,200,17577
5417,3516,NORMAL,200,17577
11465,3516,NORMAL,200,17578
3332,3516,NORMAL,200,17578
1184,3516,NORMAL,200,17578
24699,3516,NORMAL,200,17580
10761,3516,NORMAL,200,17580
12278,3516,NORMAL,200,17580
38800,3516,NORMAL,200,17581
29837,3516,NORMAL,200,17581
23224,3516,NORMAL,200,17582
38539,3517,NORMAL,200,17583
29784,3517,NORMAL,200,17583
27033,3517,NORMAL,200,17585
22631,3517,NORMAL,200,17585
20371,3517,NORMAL,200,17585
15434,3517,NORMAL,200,17586
6895,3517,NORMAL,200,17587
27847,3517,NORMAL,200,17588
17525,3517,NORMAL,200,17589
8773,3517,NORMAL,200,17590
4000,3518,NORMAL,200,17590
8056,3518,NORMAL,200,17591
3971,3518,NORMAL,200,17591
19008,3518,NORMAL,200,17592
32767,3518,NORMAL,200,17593
12272,3518,NORMAL,200,17593
5355,3518,NORMAL,200,17594
32453,3518,NORMAL,200,17594
24401,3518,NORMAL,200,17596
1790,3518,NORMAL,200,17596
14186,3519,NORMAL,200,17597
15392,3519,NORMAL,200,17599
17922,3519,NORMAL,200,17599
36070,3519,NORMAL,200,17600
24490,3519,NORMAL,200,17600
29234,3519,NORMAL,200,17601
37506,3519,NORMAL,200,17601
3675,3519,NORMAL,200,17602
37558,3519,NORMAL,200,17602
2949,3519,NORMAL,200,17602
38363,3521,NORMAL,200,17602
27959,3521,NORMAL,200,17603
37036,3521,NORMAL,200,17604
27649,3521,NORMAL,200,17604
38573,3521,NORMAL,200,17605
1292,3521,NORMAL,200,17607
24507,3521,NORMAL,200,17609
37632,3521,NORMAL,200,17609
31676,3521,NORMAL,200,17610
17327,3521,NORMAL,200,17610
28971,3522,NORMAL,200,17611
37060,3522,NORMAL,200,17613
17070,3522,NORMAL,200,17616
947,3522,NORMAL,200,17618
33519,3522,NORMAL,200,17618
21861,3522,NORMAL,200,17619
30553,3522,NORMAL,200,17620
13683,3522,NORMAL,200,17620
36092,3522,NORMAL,200,17620
19362,3522,NORMAL,200,17621
7052,3523,NORMAL,200,17622
24896,3523,NORMAL,200,17622
5854,3523,NORMAL,200,17623
33872,3523,NORMAL,200,17624
36720,3523,NORMAL,200,17624
2134,3523,NORMAL,200,17627
36113,3523,NORMAL,200,17628
6542,3523,NORMAL,200,17628
12762,3523,NORMAL,200,17629
18418,3523,NORMAL,200,17630
32986,3524,NORMAL,200,17630
21302,3524,NORMAL,200,17630
1079,3524,NORMAL,200,17631
28737,3524,NORMAL,200,17631
12455,3524,NORMAL,200,17632
27281,3524,NORMAL,200,17632
22427,3524,NORMAL,200,17633
119,3524,NORMAL,200,17633
7185,3524,NORMAL,200,17634
14229,3524,NORMAL,200,17634
37117,3526,NORMAL,200,17635
18237,3526,NORMAL,200,17635
7329,3526,NORMAL,200,17635
26636,3526,NORMAL,200,17636
27059,3526,NORMAL,200,17637
20885,3526,NORMAL,200,17637
34910,3526,NORMAL,200,17639
22953,3526,NORMAL,200,17639
31510,3526,NORMAL,200,17639
17724,3526,NORMAL,200,17639
11522,3527,NORMAL,200,17640
22287,3527,NORMAL,200,17640
23635,3527,NORMAL,200,17641
13175,3527,NORMAL,200,17642
5041,3527,NORMAL,200,17644
4479,3527,NORMAL,200,17646
21894,3527,NORMAL,200,17646
38319,3527,NORMAL,200,17648
28365,3527,NORMAL,200,17648
16438,3527,NORMAL,200,17648
20766,3528,NORMAL,200,17650
34541,3528,NORMAL,200,17650
10834,3528,NORMAL,200,17652
37168,3528,NORMAL,200,17653
16722,3528,NORMAL,200,17653
38426,3528,NORMAL,200,17653
22654,3528,NORMAL,200,17653
35084,3528,NORMAL,200,17653
20914,3528,NORMAL,200,17654
34943,3528,NORMAL,200,17655
20422,3529,NORMAL,200,17655
8553,3529,NORMAL,200,17655
20434,3529,NORMAL,200,17656
19785,3529,NORMAL,200,17657
28713,3529,NORMAL,200,17657
14700,3529,NORMAL,200,17658
6170,3529,NORMAL,200,17658
8799,3529,NORMAL,200,17658
12877,3529,NORMAL,200,17658
7305,3529,NORMAL,200,17659
16715,3531,NORMAL,200,17659
3704,3531,NORMAL,200,17659
17613,3531,NORMAL,200,17659
6322,3531,NORMAL,200,17659
19825,3531,NORMAL,200,17659
14632,3531,NORMAL,200,17660
6856,3531,NORMAL,200,17660
7123,3531,NORMAL,200,17660
32592,3531,NORMAL,200,17661
13234,3531,NORMAL,200,17661
38984,3532,NORMAL,200,17661
26384,3532,NORMAL,200,17662
32089,3532,NORMAL,200,17662
27434,3532,NORMAL,200,17663
29397,3532,NORMAL,200,17663
9483,3532,NORMAL,200,17664
8393,3532,NORMAL,200,17664
18032,3532,NORMAL,200,17666
38628,3532,NORMAL,200,17666
18127,3532,NORMAL,200,17666
25951,3533,NORMAL,200,17667
34482,3533,NORMAL,200,17667
2405,3533,NORMAL,200,17667
34104,3533,NORMAL,200,17667
15584,3533,NORMAL,200,17669
14246,3533,NORMAL,200,17669
6151,3533,NORMAL,200,17670
24222,3533,NORMAL,200,17671
37164,3533,NORMAL,200,17671
27205,3533,NORMAL,200,17673
22787,3534,NORMAL,200,17673
39570,3534,NORMAL,200,17673
1919,3534,NORMAL,200,17674
28724,3534,NORMAL,200,17674
9954,3534,NORMAL,200,17674
4719,3534,NORMAL,200,17674
33108,3534,NORMAL,200,17674
11136,3534,NORMAL,200,17674
14433,3534,NORMAL,200,17675
17475,3534,NORMAL,200,17675
17853,3536,NORMAL,200,17675
2260,3536,NORMAL,200,17677
30055,3536,NORMAL,200,17678
32291,3536,NORMAL,200,17679
33704,3536,NORMAL,200,17679
5484,3536,NORMAL,200,17683
31252,3536,NORMAL,200,17684
39278,3536,NORMAL,200,17688
21359,3536,NORMAL,200,17688
25809,3536,NORMAL,200,17688
30726,3537,NORMAL,200,17689
23202,3537,NORMAL,200,17689
26124,3537,NORMAL,200,17690
13597,3537,NORMAL,200,17693
23825,3537,NORMAL,200,17693
31316,3537,NORMAL,200,17693
34429,3537,NORMAL,200,17694
27162,3537,NORMAL,200,17694
22057,3537,NORMAL,200,17695
2767,3537,NORMAL,200,17697
29565,3538,NORMAL,200,17697
18990,3538,NORMAL,200,17698
38178,3538,NORMAL,200,17698
28411,3538,NORMAL,200,17699
21320,3538,NORMAL,200,17699
14786,3538,NORMAL,200,17700
26866,3538,NORMAL,200,17701
27860,3538,NORMAL,200,17701
10863,3538,NORMAL,200,17701
7245,3538,NORMAL,200,17703
22764,3539,NORMAL,200,17704
8605,3539,NORMAL,200,17705
8233,3539,NORMAL,200,17705
14444,3539,NORMAL,200,17706
11838,3539,NORMAL,200,17706
32987,3539,NORMAL,200,17706
3553,3539,NORMAL,200,17707
20474,3539,NORMAL,200,17707
10864,3539,NORMAL,200,17707
6852,3539,NORMAL,200,17709
23162,3541,NORMAL,200,17709
2752,3541,NORMAL,200,17710
16296,3541,NORMAL,200,17710
6092,3541,NORMAL,200,17710
7389,3541,NORMAL,200,17710
12533,3541,NORMAL,200,17711
28628,3541,NORMAL,200,17712
30073,3541,NORMAL,200,17712
39553,3541,NORMAL,200,17713
25242,3541,NORMAL,200,17714
23699,3542,NORMAL,200,17714
2697,3542,NORMAL,200,17715
8993,3542,NORMAL,200,17716
13546,3542,NORMAL,200,17718
11202,3542,NORMAL,200,17718
23064,3542,NORMAL,200,17718
7483,3542,NORMAL,200,17719
17407,3542,NORMAL,200,17720
37970,3542,NORMAL,200,17721
4662,3542,NORMAL,200,17722
22261,3543,NORMAL,200,17722
516,3543,NORMAL,200,17722
22443,3543,NORMAL,200,17723
7671,3543,NORMAL,200,17723
19918,3543,NORMAL,200,17723
37904,3543,NORMAL,200,17724
36319,3543,NORMAL,200,17724
18015,3543,NORMAL,200,17724
22260,3543,NORMAL,200,17724
32516,3543,NORMAL,200,17724
13082,3544,NORMAL,200,17725
35669,3544,NORMAL,200,17726
4042,3544,NORMAL,200,17726
8790,3544,NORMAL,200,17726
1237,3544,NORMAL,200,17726
9059,3544,NORMAL,200,17727
31734,3544,NORMAL,200,17728
16394,3544,NORMAL,200,17728
31053,3544,NORMAL,200,17728
20220,3544,NORMAL,200,17729
13917,3546,NORMAL,200,17729
39252,3546,NORMAL,200,17730
6813,3546,NORMAL,200,17731
26847,3546,NORMAL,200,17733
31109,3546,NORMAL,200,17733
38008,3546,NORMAL,200,17734
7641,3546,NORMAL,200,17735
29449,3546,NORMAL,200,17737
36554,3546,NORMAL,200,17739
6168,3546,NORMAL,200,17740
35916,3547,NORMAL,200,17740
27925,3547,NORMAL,200,17741
36211,3547,NORMAL,200,17741
10556,3547,NORMAL,200,17741
