id,course_id,day_of_week,start_time,end_time,location,created_by,created_date,last_modified_by,last_modified_date
3057,3057,WEDNESDAY,12:30:00,14:00:00,R057,\N,\N,\N,\N
3058,3058,THURSDAY,11:00:00,12:30:00,R058,\N,\N,\N,\N
3059,3059,FRIDAY,13:00:00,14:30:00,R059,\N,\N,\N,\N
3060,3060,MONDAY,11:00:00,12:30:00,R060,\N,\N,\N,\N
3061,3061,TUESDAY,11:30:00,13:00:00,R061,\N,\N,\N,\N
3062,3062,WEDNESDAY,11:00:00,12:30:00,R062,\N,\N,\N,\N
3063,3063,THURSDAY,13:30:00,15:00:00,R063,\N,\N,\N,\N
3064,3064,FRIDAY,15:00:00,16:30:00,R064,\N,\N,\N,\N
3065,3065,MONDAY,09:00:00,10:30:00,R065,\N,\N,\N,\N
3066,3066,TUESDAY,10:00:00,11:30:00,R066,\N,\N,\N,\N
3067,3067,WEDNESDAY,13:00:00,14:30:00,R067,\N,\N,\N,\N
3068,3068,THURSDAY,14:00:00,15:30:00,R068,\N,\N,\N,\N
3069,3069,FRIDAY,11:30:00,13:00:00,R069,\N,\N,\N,\N
3070,3070,MONDAY,11:30:00,13:00:00,R070,\N,\N,\N,\N
3071,3071,TUESDAY,14:00:00,15:30:00,R071,\N,\N,\N,\N
3072,3072,WEDNESDAY,13:00:00,14:30:00,R072,\N,\N,\N,\N
3073,3073,THURSDAY,11:30:00,13:00:00,R073,\N,\N,\N,\N
3074,3074,FRIDAY,11:30:00,13:00:00,R074,\N,\N,\N,\N
3075,3075,MONDAY,10:00:00,11:30:00,R075,\N,\N,\N,\N
3076,3076,TUESDAY,11:00:00,12:30:00,R076,\N,\N,\N,\N
3077,3077,WEDNESDAY,10:30:00,12:00:00,R077,\N,\N,\N,\N
3078,3078,THURSDAY,15:30:00,17:00:00,R078,\N,\N,\N,\N
3079,3079,FRIDAY,13:00:00,14:30:00,R079,\N,\N,\N,\N
3080,3080,MONDAY,14:00:00,15:30:00,R080,\N,\N,\N,\N
3081,3081,TUESDAY,14:30:00,16:00:00,R081,\N,\N,\N,\N
3082,3082,WEDNESDAY,13:00:00,14:30:00,R082,\N,\N,\N,\N
3083,3083,THURSDAY,11:00:00,12:30:00,R083,\N,\N,\N,\N
3084,3084,FRIDAY,10:30:00,12:00:00,R084,\N,\N,\N,\N
3085,3085,MONDAY,11:30:00,13:00:00,R085,\N,\N,\N,\N
3086,3086,TUESDAY,11:30:00,13:00:00,R086,\N,\N,\N,\N
3087,3087,WEDNESDAY,10:30:00,12:00:00,R087,\N,\N,\N,\N
3088,3088,THURSDAY,14:30:00,16:00:00,R088,\N,\N,\N,\N
3089,3089,FRIDAY,12:00:00,13:30:00,R089,\N,\N,\N,\N
3090,3090,MONDAY,09:30:00,11:00:00,R090,\N,\N,\N,\N
3091,3091,TUESDAY,12:30:00,14:00:00,R091,\N,\N,\N,\N
3092,3092,WEDNESDAY,11:30:00,13:00:00,R092,\N,\N,\N,\N
3093,3093,THURSDAY,13:30:00,15:00:00,R093,\N,\N,\N,\N
3094,3094,FRIDAY,13:00:00,14:30:00,R094,\N,\N,\N,\N
3095,3095,MONDAY,11:00:00,12:30:00,R095,\N,\N,\N,\N
3096,3096,TUESDAY,13:30:00,15:00:00,R096,\N,\N,\N,\N
3097,3097,WEDNESDAY,12:00:00,13:30:00,R097,\N,\N,\N,\N
3098,3098,THURSDAY,10:30:00,12:00:00,R098,\N,\N,\N,\N
3099,3099,FRIDAY,10:30:00,12:00:00,R099,\N,\N,\N,\N
3100,3100,MONDAY,14:30:00,16:00:00,R100,\N,\N,\N,\N
3101,3101,TUESDAY,13:00:00,14:30:00,R101,\N,\N,\N,\N
3102,3102,WEDNESDAY,10:30:00,12:00:00,R102,\N,\N,\N,\N
3103,3103,THURSDAY,10:30:00,12:00:00,R103,\N,\N,\N,\N
3104,3104,FRIDAY,14:30:00,16:00:00,R104,\N,\N,\N,\N
3105,3105,MONDAY,11:00:00,12:30:00,R105,\N,\N,\N,\N
3106,3106,TUESDAY,13:30:00,15:00:00,R106,\N,\N,\N,\N
3107,3107,WEDNESDAY,09:00:00,10:30:00,R107,\N,\N,\N,\N
3108,3108,THURSDAY,14:30:00,16:00:00,R108,\N,\N,\N,\N
3109,3109,FRIDAY,13:00:00,14:30:00,R109,\N,\N,\N,\N
3110,3110,MONDAY,11:00:00,12:30:00,R110,\N,\N,\N,\N
3111,3111,TUESDAY,13:00:00,14:30:00,R111,\N,\N,\N,\N
3112,3112,WEDNESDAY,15:00:00,16:30:00,R112,\N,\N,\N,\N
3113,3113,THURSDAY,14:00:00,15:30:00,R113,\N,\N,\N,\N
3114,3114,FRIDAY,14:30:00,16:00:00,R114,\N,\N,\N,\N
3115,3115,MONDAY,14:00:00,15:30:00,R115,\N,\N,\N,\N
3116,3116,TUESDAY,10:30:00,12:00:00,R116,\N,\N,\N,\N
3117,3117,WEDNESDAY,14:00:00,15:30:00,R117,\N,\N,\N,\N
3118,3118,THURSDAY,11:00:00,12:30:00,R118,\N,\N,\N,\N
3119,3119,FRIDAY,09:30:00,11:00:00,R119,\N,\N,\N,\N
3120,3120,MONDAY,15:30:00,17:00:00,R120,\N,\N,\N,\N
3121,3121,TUESDAY,11:00:00,12:30:00,R121,\N,\N,\N,\N
3122,3122,WEDNESDAY,09:00:00,10:30:00,R122,\N,\N,\N,\N
3123,3123,THURSDAY,11:00:00,12:30:00,R123,\N,\N,\N,\N
3124,3124,FRIDAY,11:30:00,13:00:00,R124,\N,\N,\N,\N
3125,3125,MONDAY,10:00:00,11:30:00,R125,\N,\N,\N,\N
3126,3126,TUESDAY,10:30:00,12:00:00,R126,\N,\N,\N,\N
3127,3127,WEDNESDAY,13:30:00,15:00:00,R127,\N,\N,\N,\N
3128,3128,THURSDAY,13:00:00,14:30:00,R128,\N,\N,\N,\N
3129,3129,FRIDAY,12:00:00,13:30:00,R129,\N,\N,\N,\N
3130,3130,MONDAY,13:00:00,14:30:00,R130,\N,\N,\N,\N
3131,3131,TUESDAY,14:00:00,15:30:00,R131,\N,\N,\N,\N
3132,3132,WEDNESDAY,14:30:00,16:00:00,R132,\N,\N,\N,\N
3133,3133,THURSDAY,13:30:00,15:00:00,R133,\N,\N,\N,\N
3134,3134,FRIDAY,11:30:00,13:00:00,R134,\N,\N,\N,\N
3135,3135,MONDAY,14:00:00,15:30:00,R135,\N,\N,\N,\N
3136,3136,TUESDAY,14:00:00,15:30:00,R136,\N,\N,\N,\N
3137,3137,WEDNESDAY,11:30:00,13:00:00,R137,\N,\N,\N,\N
3138,3138,THURSDAY,11:30:00,13:00:00,R138,\N,\N,\N,\N
3139,3139,FRIDAY,11:30:00,13:00:00,R139,\N,\N,\N,\N
3140,3140,MONDAY,12:30:00,14:00:00,R140,\N,\N,\N,\N
3141,3141,TUESDAY,11:30:00,13:00:00,R141,\N,\N,\N,\N
3142,3142,WEDNESDAY,13:00:00,14:30:00,R142,\N,\N,\N,\N
3143,3143,THURSDAY,11:30:00,13:00:00,R143,\N,\N,\N,\N
3144,3144,FRIDAY,11:30:00,13:00:00,R144,\N,\N,\N,\N
3145,3145,MONDAY,14:00:00,15:30:00,R145,\N,\N,\N,\N
3146,3146,TUESDAY,13:00:00,14:30:00,R146,\N,\N,\N,\N
3147,3147,WEDNESDAY,13:30:00,15:00:00,R147,\N,\N,\N,\N
3148,3148,THURSDAY,15:30:00,17:00:00,R148,\N,\N,\N,\N
3149,3149,FRIDAY,11:00:00,12:30:00,R149,\N,\N,\N,\N
3150,3150,MONDAY,12:30:00,14:00:00,R150,\N,\N,\N,\N
3151,3151,TUESDAY,14:30:00,16:00:00,R151,\N,\N,\N,\N
3152,3152,WEDNESDAY,10:30:00,12:00:00,R152,\N,\N,\N,\N
3153,3153,THURSDAY,10:30:00,12:00:00,R153,\N,\N,\N,\N
3154,3154,FRIDAY,10:30:00,12:00:00,R154,\N,\N,\N,\N
3155,3155,MONDAY,11:30:00,13:00:00,R155,\N,\N,\N,\N
3156,3156,TUESDAY,14:30:00,16:00:00,R156,\N,\N,\N,\N
3157,3157,WEDNESDAY,10:30:00,12:00:00,R157,\N,\N,\N,\N
3158,3158,THURSDAY,13:30:00,15:00:00,R158,\N,\N,\N,\N
3159,3159,FRIDAY,10:30:00,12:00:00,R159,\N,\N,\N,\N
3160,3160,MONDAY,12:30:00,14:00:00,R160,\N,\N,\N,\N
3161,3161,TUESDAY,10:30:00,12:00:00,R161,\N,\N,\N,\N
3162,3162,WEDNESDAY,10:30:00,12:00:00,R162,\N,\N,\N,\N
3163,3163,THURSDAY,09:00:00,10:30:00,R163,\N,\N,\N,\N
3164,3164,FRIDAY,11:00:00,12:30:00,R164,\N,\N,\N,\N
3165,3165,MONDAY,09:00:00,10:30:00,R165,\N,\N,\N,\N
3166,3166,TUESDAY,10:00:00,11:30:00,R166,\N,\N,\N,\N
3167,3167,WEDNESDAY,14:30:00,16:00:00,R167,\N,\N,\N,\N
3168,3168,THURSDAY,14:00:00,15:30:00,R168,\N,\N,\N,\N
3169,3169,FRIDAY,13:30:00,15:00:00,R169,\N,\N,\N,\N
3170,3170,MONDAY,13:30:00,15:00:00,R170,\N,\N,\N,\N
3171,3171,TUESDAY,11:00:00,12:30:00,R171,\N,\N,\N,\N
3172,3172,WEDNESDAY,10:00:00,11:30:00,R172,\N,\N,\N,\N
3173,3173,THURSDAY,14:30:00,16:00:00,R173,\N,\N,\N,\N
3174,3174,FRIDAY,11:00:00,12:30:00,R174,\N,\N,\N,\N
3175,3175,MONDAY,11:30:00,13:00:00,R175,\N,\N,\N,\N
3176,3176,TUESDAY,10:30:00,12:00:00,R176,\N,\N,\N,\N
3177,3177,WEDNESDAY,09:30:00,11:00:00,R177,\N,\N,\N,\N
3178,3178,THURSDAY,13:30:00,15:00:00,R178,\N,\N,\N,\N
3179,3179,FRIDAY,14:30:00,16:00:00,R179,\N,\N,\N,\N
3180,3180,MONDAY,11:30:00,13:00:00,R180,\N,\N,\N,\N
3181,3181,TUESDAY,13:30:00,15:00:00,R181,\N,\N,\N,\N
3182,3182,WEDNESDAY,11:00:00,12:30:00,R182,\N,\N,\N,\N
3183,3183,THURSDAY,11:00:00,12:30:00,R183,\N,\N,\N,\N
3184,3184,FRIDAY,15:00:00,16:30:00,R184,\N,\N,\N,\N
3185,3185,MONDAY,11:00:00,12:30:00,R185,\N,\N,\N,\N
3186,3186,TUESDAY,14:30:00,16:00:00,R186,\N,\N,\N,\N
3187,3187,WEDNESDAY,13:30:00,15:00:00,R187,\N,\N,\N,\N
3188,3188,THURSDAY,13:00:00,14:30:00,R188,\N,\N,\N,\N
3189,3189,FRIDAY,14:30:00,16:00:00,R189,\N,\N,\N,\N
3190,3190,MONDAY,10:30:00,12:00:00,R190,\N,\N,\N,\N
3191,3191,TUESDAY,14:30:00,16:00:00,R191,\N,\N,\N,\N
3192,3192,WEDNESDAY,15:00:00,16:30:00,R192,\N,\N,\N,\N
3193,3193,THURSDAY,10:00:00,11:30:00,R193,\N,\N,\N,\N
3194,3194,FRIDAY,14:30:00,16:00:00,R194,\N,\N,\N,\N
3195,3195,MONDAY,10:00:00,11:30:00,R195,\N,\N,\N,\N
3196,3196,TUESDAY,11:00:00,12:30:00,R196,\N,\N,\N,\N
3197,3197,WEDNESDAY,10:00:00,11:30:00,R197,\N,\N,\N,\N
3198,3198,THURSDAY,15:00:00,16:30:00,R198,\N,\N,\N,\N
3199,3199,FRIDAY,10:30:00,12:00:00,R199,\N,\N,\N,\N
3200,3200,MONDAY,10:00:00,11:30:00,R200,\N,\N,\N,\N
3201,3201,TUESDAY,13:00:00,14:30:00,R001,\N,\N,\N,\N
3202,3202,WEDNESDAY,09:00:00,10:30:00,R002,\N,\N,\N,\N
3203,3203,THURSDAY,10:00:00,11:30:00,R003,\N,\N,\N,\N
3204,3204,FRIDAY,09:00:00,10:30:00,R004,\N,\N,\N,\N
3205,3205,MONDAY,10:30:00,12:00:00,R005,\N,\N,\N,\N
3206,3206,TUESDAY,10:00:00,11:30:00,R006,\N,\N,\N,\N
3207,3207,WEDNESDAY,14:00:00,15:30:00,R007,\N,\N,\N,\N
3208,3208,THURSDAY,14:30:00,16:00:00,R008,\N,\N,\N,\N
3209,3209,FRIDAY,13:00:00,14:30:00,R009,\N,\N,\N,\N
3210,3210,MONDAY,11:30:00,13:00:00,R010,\N,\N,\N,\N
3211,3211,TUESDAY,10:30:00,12:00:00,R011,\N,\N,\N,\N
3212,3212,WEDNESDAY,10:00:00,11:30:00,R012,\N,\N,\N,\N
3213,3213,THURSDAY,14:30:00,16:00:00,R013,\N,\N,\N,\N
3214,3214,FRIDAY,14:00:00,15:30:00,R014,\N,\N,\N,\N
3215,3215,MONDAY,10:00:00,11:30:00,R015,\N,\N,\N,\N
3216,3216,TUESDAY,13:00:00,14:30:00,R016,\N,\N,\N,\N
3217,3217,WEDNESDAY,10:30:00,12:00:00,R017,\N,\N,\N,\N
3218,3218,THURSDAY,14:00:00,15:30:00,R018,\N,\N,\N,\N
3219,3219,FRIDAY,13:00:00,14:30:00,R019,\N,\N,\N,\N
3220,3220,MONDAY,11:30:00,13:00:00,R020,\N,\N,\N,\N
3221,3221,TUESDAY,11:00:00,12:30:00,R021,\N,\N,\N,\N
3222,3222,WEDNESDAY,15:00:00,16:30:00,R022,\N,\N,\N,\N
3223,3223,THURSDAY,14:30:00,16:00:00,R023,\N,\N,\N,\N
3224,3224,FRIDAY,10:30:00,12:00:00,R024,\N,\N,\N,\N
3225,3225,MONDAY,13:00:00,14:30:00,R025,\N,\N,\N,\N
3226,3226,TUESDAY,10:30:00,12:00:00,R026,\N,\N,\N,\N
3227,3227,WEDNESDAY,10:30:00,12:00:00,R027,\N,\N,\N,\N
3228,3228,THURSDAY,10:00:00,11:30:00,R028,\N,\N,\N,\N
3229,3229,FRIDAY,13:30:00,15:00:00,R029,\N,\N,\N,\N
3230,3230,MONDAY,10:00:00,11:30:00,R030,\N,\N,\N,\N
3231,3231,TUESDAY,13:30:00,15:00:00,R031,\N,\N,\N,\N
3232,3232,WEDNESDAY,11:00:00,12:30:00,R032,\N,\N,\N,\N
3233,3233,THURSDAY,13:30:00,15:00:00,R033,\N,\N,\N,\N
3234,3234,FRIDAY,12:00:00,13:30:00,R034,\N,\N,\N,\N
3235,3235,MONDAY,12:30:00,14:00:00,R035,\N,\N,\N,\N
3236,3236,TUESDAY,13:00:00,14:30:00,R036,\N,\N,\N,\N
3237,3237,WEDNESDAY,11:30:00,13:00:00,R037,\N,\N,\N,\N
3238,3238,THURSDAY,14:30:00,16:00:00,R038,\N,\N,\N,\N
3239,3239,FRIDAY,13:30:00,15:00:00,R039,\N,\N,\N,\N
3240,3240,MONDAY,09:00:00,10:30:00,R040,\N,\N,\N,\N
3241,3241,TUESDAY,14:30:00,16:00:00,R041,\N,\N,\N,\N
3242,3242,WEDNESDAY,11:00:00,12:30:00,R042,\N,\N,\N,\N
3243,3243,THURSDAY,12:00:00,13:30:00,R043,\N,\N,\N,\N
3244,3244,FRIDAY,15:00:00,16:30:00,R044,\N,\N,\N,\N
3245,3245,MONDAY,12:30:00,14:00:00,R045,\N,\N,\N,\N
3246,3246,TUESDAY,10:30:00,12:00:00,R046,\N,\N,\N,\N
3247,3247,WEDNESDAY,13:30:00,15:00:00,R047,\N,\N,\N,\N
3248,3248,THURSDAY,14:30:00,16:00:00,R048,\N,\N,\N,\N
3249,3249,FRIDAY,15:30:00,17:00:00,R049,\N,\N,\N,\N
3250,3250,MONDAY,14:30:00,16:00:00,R050,\N,\N,\N,\N
3251,3251,TUESDAY,11:00:00,12:30:00,R051,\N,\N,\N,\N
3252,3252,WEDNESDAY,14:00:00,15:30:00,R052,\N,\N,\N,\N
3253,3253,THURSDAY,10:30:00,12:00:00,R053,\N,\N,\N,\N
3254,3254,FRIDAY,11:30:00,13:00:00,R054,\N,\N,\N,\N
3255,3255,MONDAY,09:00:00,10:30:00,R055,\N,\N,\N,\N
3256,3256,TUESDAY,14:00:00,15:30:00,R056,\N,\N,\N,\N
3257,3257,WEDNESDAY,09:30:00,11:00:00,R057,\N,\N,\N,\N
3258,3258,THURSDAY,10:00:00,11:30:00,R058,\N,\N,\N,\N
3259,3259,FRIDAY,14:00:00,15:30:00,R059,\N,\N,\N,\N
3260,3260,MONDAY,14:00:00,15:30:00,R060,\N,\N,\N,\N
3261,3261,TUESDAY,09:00:00,10:30:00,R061,\N,\N,\N,\N
3262,3262,WEDNESDAY,13:30:00,15:00:00,R062,\N,\N,\N,\N
3263,3263,THURSDAY,09:00:00,10:30:00,R063,\N,\N,\N,\N
3264,3264,FRIDAY,13:00:00,14:30:00,R064,\N,\N,\N,\N
3265,3265,MONDAY,12:30:00,14:00:00,R065,\N,\N,\N,\N
3266,3266,TUESDAY,10:00:00,11:30:00,R066,\N,\N,\N,\N
3267,3267,WEDNESDAY,11:30:00,13:00:00,R067,\N,\N,\N,\N
3268,3268,THURSDAY,13:30:00,15:00:00,R068,\N,\N,\N,\N
3269,3269,FRIDAY,10:30:00,12:00:00,R069,\N,\N,\N,\N
3270,3270,MONDAY,14:00:00,15:30:00,R070,\N,\N,\N,\N
3271,3271,TUESDAY,14:30:00,16:00:00,R071,\N,\N,\N,\N
3272,3272,WEDNESDAY,10:30:00,12:00:00,R072,\N,\N,\N,\N
3273,3273,THURSDAY,11:30:00,13:00:00,R073,\N,\N,\N,\N
3274,3274,FRIDAY,11:30:00,13:00:00,R074,\N,\N,\N,\N
3275,3275,MONDAY,11:30:00,13:00:00,R075,\N,\N,\N,\N
3276,3276,TUESDAY,10:00:00,11:30:00,R076,\N,\N,\N,\N
3277,3277,WEDNESDAY,10:00:00,11:30:00,R077,\N,\N,\N,\N
3278,3278,THURSDAY,13:30:00,15:00:00,R078,\N,\N,\N,\N
3279,3279,FRIDAY,14:00:00,15:30:00,R079,\N,\N,\N,\N
3280,3280,MONDAY,14:30:00,16:00:00,R080,\N,\N,\N,\N
3281,3281,TUESDAY,13:30:00,15:00:00,R081,\N,\N,\N,\N
3282,3282,WEDNESDAY,11:30:00,13:00:00,R082,\N,\N,\N,\N
3283,3283,THURSDAY,15:30:00,17:00:00,R083,\N,\N,\N,\N
3284,3284,FRIDAY,10:00:00,11:30:00,R084,\N,\N,\N,\N
3285,3285,MONDAY,13:00:00,14:30:00,R085,\N,\N,\N,\N
3286,3286,TUESDAY,11:00:00,12:30:00,R086,\N,\N,\N,\N
3287,3287,WEDNESDAY,13:30:00,15:00:00,R087,\N,\N,\N,\N
3288,3288,THURSDAY,11:00:00,12:30:00,R088,\N,\N,\N,\N
3289,3289,FRIDAY,15:30:00,17:00:00,R089,\N,\N,\N,\N
3290,3290,MONDAY,15:00:00,16:30:00,R090,\N,\N,\N,\N
3291,3291,TUESDAY,10:30:00,12:00:00,R091,\N,\N,\N,\N
3292,3292,WEDNESDAY,14:30:00,16:00:00,R092,\N,\N,\N,\N
3293,3293,THURSDAY,11:00:00,12:30:00,R093,\N,\N,\N,\N
3294,3294,FRIDAY,10:30:00,12:00:00,R094,\N,\N,\N,\N
3295,3295,MONDAY,12:00:00,13:30:00,R095,\N,\N,\N,\N
3296,3296,TUESDAY,11:00:00,12:30:00,R096,\N,\N,\N,\N
3297,3297,WEDNESDAY,13:00:00,14:30:00,R097,\N,\N,\N,\N
3298,3298,THURSDAY,13:30:00,15:00:00,R098,\N,\N,\N,\N
3299,3299,FRIDAY,13:00:00,14:30:00,R099,\N,\N,\N,\N
3300,3300,MONDAY,13:00:00,14:30:00,R100,\N,\N,\N,\N
3301,3301,TUESDAY,13:00:00,14:30:00,R101,\N,\N,\N,\N
3302,3302,WEDNESDAY,11:30:00,13:00:00,R102,\N,\N,\N,\N
3303,3303,THURSDAY,10:00:00,11:30:00,R103,\N,\N,\N,\N
3304,3304,FRIDAY,11:00:00,12:30:00,R104,\N,\N,\N,\N
3305,3305,MONDAY,11:00:00,12:30:00,R105,\N,\N,\N,\N
3306,3306,TUESDAY,11:00:00,12:30:00,R106,\N,\N,\N,\N
3307,3307,WEDNESDAY,15:30:00,17:00:00,R107,\N,\N,\N,\N
3308,3308,THURSDAY,10:00:00,11:30:00,R108,\N,\N,\N,\N
3309,3309,FRIDAY,11:30:00,13:00:00,R109,\N,\N,\N,\N
3310,3310,MONDAY,10:00:00,11:30:00,R110,\N,\N,\N,\N
3311,3311,TUESDAY,10:00:00,11:30:00,R111,\N,\N,\N,\N
3312,3312,WEDNESDAY,13:00:00,14:30:00,R112,\N,\N,\N,\N
3313,3313,THURSDAY,13:30:00,15:00:00,R113,\N,\N,\N,\N
3314,3314,FRIDAY,13:00:00,14:30:00,R114,\N,\N,\N,\N
3315,3315,MONDAY,14:00:00,15:30:00,R115,\N,\N,\N,\N
3316,3316,TUESDAY,10:30:00,12:00:00,R116,\N,\N,\N,\N
3317,3317,WEDNESDAY,14:00:00,15:30:00,R117,\N,\N,\N,\N
3318,3318,THURSDAY,14:00:00,15:30:00,R118,\N,\N,\N,\N
3319,3319,FRIDAY,11:30:00,13:00:00,R119,\N,\N,\N,\N
3320,3320,MONDAY,13:00:00,14:30:00,R120,\N,\N,\N,\N
3321,3321,TUESDAY,12:30:00,14:00:00,R121,\N,\N,\N,\N
3322,3322,WEDNESDAY,13:30:00,15:00:00,R122,\N,\N,\N,\N
3323,3323,THURSDAY,11:00:00,12:30:00,R123,\N,\N,\N,\N
3324,3324,FRIDAY,10:30:00,12:00:00,R124,\N,\N,\N,\N
3325,3325,MONDAY,11:30:00,13:00:00,R125,\N,\N,\N,\N
3326,3326,TUESDAY,10:00:00,11:30:00,R126,\N,\N,\N,\N
3327,3327,WEDNESDAY,12:30:00,14:00:00,R127,\N,\N,\N,\N
3328,3328,THURSDAY,10:00:00,11:30:00,R128,\N,\N,\N,\N
3329,3329,FRIDAY,11:30:00,13:00:00,R129,\N,\N,\N,\N
3330,3330,MONDAY,13:00:00,14:30:00,R130,\N,\N,\N,\N
3331,3331,TUESDAY,11:30:00,13:00:00,R131,\N,\N,\N,\N
3332,3332,WEDNESDAY,11:30:00,13:00:00,R132,\N,\N,\N,\N
3333,3333,THURSDAY,10:30:00,12:00:00,R133,\N,\N,\N,\N
3334,3334,FRIDAY,14:00:00,15:30:00,R134,\N,\N,\N,\N
3335,3335,MONDAY,13:30:00,15:00:00,R135,\N,\N,\N,\N
3336,3336,TUESDAY,13:00:00,14:30:00,R136,\N,\N,\N,\N
3337,3337,WEDNESDAY,10:30:00,12:00:00,R137,\N,\N,\N,\N
3338,3338,THURSDAY,12:30:00,14:00:00,R138,\N,\N,\N,\N
3339,3339,FRIDAY,11:00:00,12:30:00,R139,\N,\N,\N,\N
3340,3340,MONDAY,10:30:00,12:00:00,R140,\N,\N,\N,\N
3341,3341,TUESDAY,09:30:00,11:00:00,R141,\N,\N,\N,\N
3342,3342,WEDNESDAY,13:30:00,15:00:00,R142,\N,\N,\N,\N
3343,3343,THURSDAY,13:00:00,14:30:00,R143,\N,\N,\N,\N
3344,3344,FRIDAY,14:30:00,16:00:00,R144,\N,\N,\N,\N
3345,3345,MONDAY,14:30:00,16:00:00,R145,\N,\N,\N,\N
3346,3346,TUESDAY,10:30:00,12:00:00,R146,\N,\N,\N,\N
3347,3347,WEDNESDAY,10:00:00,11:30:00,R147,\N,\N,\N,\N
3348,3348,THURSDAY,13:30:00,15:00:00,R148,\N,\N,\N,\N
3349,3349,FRIDAY,10:00:00,11:30:00,R149,\N,\N,\N,\N
3350,3350,MONDAY,11:00:00,12:30:00,R150,\N,\N,\N,\N
3351,3351,TUESDAY,10:30:00,12:00:00,R151,\N,\N,\N,\N
3352,3352,WEDNESDAY,09:00:00,10:30:00,R152,\N,\N,\N,\N
3353,3353,THURSDAY,10:30:00,12:00:00,R153,\N,\N,\N,\N
3354,3354,FRIDAY,10:00:00,11:30:00,R154,\N,\N,\N,\N
3355,3355,MONDAY,11:00:00,12:30:00,R155,\N,\N,\N,\N
3356,3356,TUESDAY,11:00:00,12:30:00,R156,\N,\N,\N,\N
3357,3357,WEDNESDAY,13:30:00,15:00:00,R157,\N,\N,\N,\N
3358,3358,THURSDAY,14:30:00,16:00:00,R158,\N,\N,\N,\N
3359,3359,FRIDAY,11:30:00,13:00:00,R159,\N,\N,\N,\N
3360,3360,MONDAY,15:30:00,17:00:00,R160,\N,\N,\N,\N
3361,3361,TUESDAY,15:30:00,17:00:00,R161,\N,\N,\N,\N
3362,3362,WEDNESDAY,11:00:00,12:30:00,R162,\N,\N,\N,\N
3363,3363,THURSDAY,11:00:00,12:30:00,R163,\N,\N,\N,\N
3364,3364,FRIDAY,09:30:00,11:00:00,R164,\N,\N,\N,\N
3365,3365,MONDAY,11:00:00,12:30:00,R165,\N,\N,\N,\N
3366,3366,TUESDAY,11:00:00,12:30:00,R166,\N,\N,\N,\N
3367,3367,WEDNESDAY,13:00:00,14:30:00,R167,\N,\N,\N,\N
3368,3368,THURSDAY,11:00:00,12:30:00,R168,\N,\N,\N,\N
3369,3369,FRIDAY,11:30:00,13:00:00,R169,\N,\N,\N,\N
3370,3370,MONDAY,13:30:00,15:00:00,R170,\N,\N,\N,\N
3371,3371,TUESDAY,10:30:00,12:00:00,R171,\N,\N,\N,\N
3372,3372,WEDNESDAY,10:00:00,11:30:00,R172,\N,\N,\N,\N
3373,3373,THURSDAY,13:30:00,15:00:00,R173,\N,\N,\N,\N
3374,3374,FRIDAY,10:30:00,12:00:00,R174,\N,\N,\N,\N
3375,3375,MONDAY,10:00:00,11:30:00,R175,\N,\N,\N,\N
3376,3376,TUESDAY,15:00:00,16:30:00,R176,\N,\N,\N,\N
3377,3377,WEDNESDAY,14:30:00,16:00:00,R177,\N,\N,\N,\N
3378,3378,THURSDAY,13:30:00,15:00:00,R178,\N,\N,\N,\N
3379,3379,FRIDAY,14:30:00,16:00:00,R179,\N,\N,\N,\N
3380,3380,MONDAY,09:30:00,11:00:00,R180,\N,\N,\N,\N
3381,3381,TUESDAY,13:00:00,14:30:00,R181,\N,\N,\N,\N
3382,3382,WEDNESDAY,14:30:00,16:00:00,R182,\N,\N,\N,\N
3383,3383,THURSDAY,10:30:00,12:00:00,R183,\N,\N,\N,\N
3384,3384,FRIDAY,14:00:00,15:30:00,R184,\N,\N,\N,\N
3385,3385,MONDAY,11:30:00,13:00:00,R185,\N,\N,\N,\N
3386,3386,TUESDAY,10:30:00,12:00:00,R186,\N,\N,\N,\N
3387,3387,WEDNESDAY,11:30:00,13:00:00,R187,\N,\N,\N,\N
3388,3388,THURSDAY,11:30:00,13:00:00,R188,\N,\N,\N,\N
3389,3389,FRIDAY,13:00:00,14:30:00,R189,\N,\N,\N,\N
3390,3390,MONDAY,11:30:00,13:00:00,R190,\N,\N,\N,\N
3391,3391,TUESDAY,10:00:00,11:30:00,R191,\N,\N,\N,\N
3392,3392,WEDNESDAY,10:30:00,12:00:00,R192,\N,\N,\N,\N
3393,3393,THURSDAY,12:00:00,13:30:00,R193,\N,\N,\N,\N
3394,3394,FRIDAY,14:30:00,16:00:00,R194,\N,\N,\N,\N
3395,3395,MONDAY,14:00:00,15:30:00,R195,\N,\N,\N,\N
3396,3396,TUESDAY,14:30:00,16:00:00,R196,\N,\N,\N,\N
3397,3397,WEDNESDAY,14:00:00,15:30:00,R197,\N,\N,\N,\N
3398,3398,THURSDAY,10:30:00,12:00:00,R198,\N,\N,\N,\N
3399,3399,FRIDAY,11:30:00,13:00:00,R199,\N,\N,\N,\N
3400,3400,MONDAY,11:30:00,13:00:00,R200,\N,\N,\N,\N
3401,3401,TUESDAY,13:00:00,14:30:00,R001,\N,\N,\N,\N
3402,3402,WEDNESDAY,11:00:00,12:30:00,R002,\N,\N,\N,\N
3403,3403,THURSDAY,14:00:00,15:30:00,R003,\N,\N,\N,\N
