id,title,capacity,current_count,version,created_by,created_date,last_modified_by,last_modified_date
1587,Course 1587,100,0,0,\N,\N,\N,\N
1588,Course 1588,100,0,0,\N,\N,\N,\N
1589,Course 1589,100,0,0,\N,\N,\N,\N
1590,Course 1590,100,0,0,\N,\N,\N,\N
1591,Course 1591,100,0,0,\N,\N,\N,\N
1592,Course 1592,100,0,0,\N,\N,\N,\N
1593,Course 1593,100,0,0,\N,\N,\N,\N
1594,Course 1594,100,0,0,\N,\N,\N,\N
1595,Course 1595,100,0,0,\N,\N,\N,\N
1596,Course 1596,100,0,0,\N,\N,\N,\N
1597,Course 1597,100,0,0,\N,\N,\N,\N
1598,Course 1598,100,0,0,\N,\N,\N,\N
1599,Course 1599,100,0,0,\N,\N,\N,\N
1600,Course 1600,100,0,0,\N,\N,\N,\N
1601,Course 1601,100,0,0,\N,\N,\N,\N
1602,Course 1602,100,0,0,\N,\N,\N,\N
1603,Course 1603,100,0,0,\N,\N,\N,\N
1604,Course 1604,100,0,0,\N,\N,\N,\N
1605,Course 1605,100,0,0,\N,\N,\N,\N
1606,Course 1606,100,0,0,\N,\N,\N,\N
1607,Course 1607,100,0,0,\N,\N,\N,\N
1608,Course 1608,100,0,0,\N,\N,\N,\N
1609,Course 1609,100,0,0,\N,\N,\N,\N
1610,Course 1610,100,0,0,\N,\N,\N,\N
1611,Course 1611,100,0,0,\N,\N,\N,\N
1612,Course 1612,100,0,0,\N,\N,\N,\N
1613,Course 1613,100,0,0,\N,\N,\N,\N
1614,Course 1614,100,0,0,\N,\N,\N,\N
1615,Course 1615,100,0,0,\N,\N,\N,\N
1616,Course 1616,100,0,0,\N,\N,\N,\N
1617,Course 1617,100,0,0,\N,\N,\N,\N
1618,Course 1618,100,0,0,\N,\N,\N,\N
1619,Course 1619,100,0,0,\N,\N,\N,\N
1620,Course 1620,100,0,0,\N,\N,\N,\N
1621,Course 1621,100,0,0,\N,\N,\N,\N
1622,Course 1622,100,0,0,\N,\N,\N,\N
1623,Course 1623,100,0,0,\N,\N,\N,\N
1624,Course 1624,100,0,0,\N,\N,\N,\N
1625,Course 1625,100,0,0,\N,\N,\N,\N
1626,Course 1626,100,0,0,\N,\N,\N,\N
1627,Course 1627,100,0,0,\N,\N,\N,\N
1628,Course 1628,100,0,0,\N,\N,\N,\N
1629,Course 1629,100,0,0,\N,\N,\N,\N
1630,Course 1630,100,0,0,\N,\N,\N,\N
1631,Course 1631,100,0,0,\N,\N,\N,\N
1632,Course 1632,100,0,0,\N,\N,\N,\N
1633,Course 1633,100,0,0,\N,\N,\N,\N
1634,Course 1634,100,0,0,\N,\N,\N,\N
1635,Course 1635,100,0,0,\N,\N,\N,\N
1636,Course 1636,100,0,0,\N,\N,\N,\N
1637,Course 1637,100,0,0,\N,\N,\N,\N
1638,Course 1638,100,0,0,\N,\N,\N,\N
1639,Course 1639,100,0,0,\N,\N,\N,\N
1640,Course 1640,100,0,0,\N,\N,\N,\N
1641,Course 1641,100,0,0,\N,\N,\N,\N
1642,Course 1642,100,0,0,\N,\N,\N,\N
1643,Course 1643,100,0,0,\N,\N,\N,\N
1644,Course 1644,100,0,0,\N,\N,\N,\N
1645,Course 1645,100,0,0,\N,\N,\N,\N
1646,Course 1646,100,0,0,\N,\N,\N,\N
1647,Course 1647,100,0,0,\N,\N,\N,\N
1648,Course 1648,100,0,0,\N,\N,\N,\N
1649,Course 1649,100,0,0,\N,\N,\N,\N
1650,Course 1650,100,0,0,\N,\N,\N,\N
1651,Course 1651,100,0,0,\N,\N,\N,\N
1652,Course 1652,100,0,0,\N,\N,\N,\N
1653,Course 1653,100,0,0,\N,\N,\N,\N
1654,Course 1654,100,0,0,\N,\N,\N,\N
1655,Course 1655,100,0,0,\N,\N,\N,\N
1656,Course 1656,100,0,0,\N,\N,\N,\N
1657,Course 1657,100,0,0,\N,\N,\N,\N
1658,Course 1658,100,0,0,\N,\N,\N,\N
1659,Course 1659,100,0,0,\N,\N,\N,\N
1660,Course 1660,100,0,0,\N,\N,\N,\N
1661,Course 1661,100,0,0,\N,\N,\N,\N
1662,Course 1662,100,0,0,\N,\N,\N,\N
1663,Course 1663,100,0,0,\N,\N,\N,\N
1664,Course 1664,100,0,0,\N,\N,\N,\N
1665,Course 1665,100,0,0,\N,\N,\N,\N
1666,Course 1666,100,0,0,\N,\N,\N,\N
1667,Course 1667,100,0,0,\N,\N,\N,\N
1668,Course 1668,100,0,0,\N,\N,\N,\N
1669,Course 1669,100,0,0,\N,\N,\N,\N
1670,Course 1670,100,0,0,\N,\N,\N,\N
1671,Course 1671,100,0,0,\N,\N,\N,\N
1672,Course 1672,100,0,0,\N,\N,\N,\N
1673,Course 1673,100,0,0,\N,\N,\N,\N
1674,Course 1674,100,0,0,\N,\N,\N,\N
1675,Course 1675,100,0,0,\N,\N,\N,\N
1676,Course 1676,100,0,0,\N,\N,\N,\N
1677,Course 1677,100,0,0,\N,\N,\N,\N
1678,Course 1678,100,0,0,\N,\N,\N,\N
1679,Course 1679,100,0,0,\N,\N,\N,\N
1680,Course 1680,100,0,0,\N,\N,\N,\N
1681,Course 1681,100,0,0,\N,\N,\N,\N
1682,Course 1682,100,0,0,\N,\N,\N,\N
1683,Course 1683,100,0,0,\N,\N,\N,\N
1684,Course 1684,100,0,0,\N,\N,\N,\N
1685,Course 1685,100,0,0,\N,\N,\N,\N
1686,Course 1686,100,0,0,\N,\N,\N,\N
1687,Course 1687,100,0,0,\N,\N,\N,\N
1688,Course 1688,100,0,0,\N,\N,\N,\N
1689,Course 1689,100,0,0,\N,\N,\N,\N
1690,Course 1690,100,0,0,\N,\N,\N,\N
1691,Course 1691,100,0,0,\N,\N,\N,\N
1692,Course 1692,100,0,0,\N,\N,\N,\N
1693,Course 1693,100,0,0,\N,\N,\N,\N
1694,Course 1694,100,0,0,\N,\N,\N,\N
1695,Course 1695,100,0,0,\N,\N,\N,\N
1696,Course 1696,100,0,0,\N,\N,\N,\N
1697,Course 1697,100,0,0,\N,\N,\N,\N
1698,Course 1698,100,0,0,\N,\N,\N,\N
1699,Course 1699,100,0,0,\N,\N,\N,\N
1700,Course 1700,100,0,0,\N,\N,\N,\N
1701,Course 1701,100,0,0,\N,\N,\N,\N
1702,Course 1702,100,0,0,\N,\N,\N,\N
1703,Course 1703,100,0,0,\N,\N,\N,\N
1704,Course 1704,100,0,0,\N,\N,\N,\N
1705,Course 1705,100,0,0,\N,\N,\N,\N
1706,Course 1706,100,0,0,\N,\N,\N,\N
1707,Course 1707,100,0,0,\N,\N,\N,\N
1708,Course 1708,100,0,0,\N,\N,\N,\N
1709,Course 1709,100,0,0,\N,\N,\N,\N
1710,Course 1710,100,0,0,\N,\N,\N,\N
1711,Course 1711,100,0,0,\N,\N,\N,\N
1712,Course 1712,100,0,0,\N,\N,\N,\N
1713,Course 1713,100,0,0,\N,\N,\N,\N
1714,Course 1714,100,0,0,\N,\N,\N,\N
1715,Course 1715,100,0,0,\N,\N,\N,\N
1716,Course 1716,100,0,0,\N,\N,\N,\N
1717,Course 1717,100,0,0,\N,\N,\N,\N
1718,Course 1718,100,0,0,\N,\N,\N,\N
1719,Course 1719,100,0,0,\N,\N,\N,\N
1720,Course 1720,100,0,0,\N,\N,\N,\N
1721,Course 1721,100,0,0,\N,\N,\N,\N
1722,Course 1722,100,0,0,\N,\N,\N,\N
1723,Course 1723,100,0,0,\N,\N,\N,\N
1724,Course 1724,100,0,0,\N,\N,\N,\N
1725,Course 1725,100,0,0,\N,\N,\N,\N
1726,Course 1726,100,0,0,\N,\N,\N,\N
1727,Course 1727,100,0,0,\N,\N,\N,\N
1728,Course 1728,100,0,0,\N,\N,\N,\N
1729,Course 1729,100,0,0,\N,\N,\N,\N
1730,Course 1730,100,0,0,\N,\N,\N,\N
1731,Course 1731,100,0,0,\N,\N,\N,\N
1732,Course 1732,100,0,0,\N,\N,\N,\N
1733,Course 1733,100,0,0,\N,\N,\N,\N
1734,Course 1734,100,0,0,\N,\N,\N,\N
1735,Course 1735,100,0,0,\N,\N,\N,\N
1736,Course 1736,100,0,0,\N,\N,\N,\N
1737,Course 1737,100,0,0,\N,\N,\N,\N
1738,Course 1738,100,0,0,\N,\N,\N,\N
1739,Course 1739,100,0,0,\N,\N,\N,\N
1740,Course 1740,100,0,0,\N,\N,\N,\N
1741,Course 1741,100,0,0,\N,\N,\N,\N
1742,Course 1742,100,0,0,\N,\N,\N,\N
1743,Course 1743,100,0,0,\N,\N,\N,\N
1744,Course 1744,100,0,0,\N,\N,\N,\N
1745,Course 1745,100,0,0,\N,\N,\N,\N
1746,Course 1746,100,0,0,\N,\N,\N,\N
1747,Course 1747,100,0,0,\N,\N,\N,\N
1748,Course 1748,100,0,0,\N,\N,\N,\N
1749,Course 1749,100,0,0,\N,\N,\N,\N
1750,Course 1750,100,0,0,\N,\N,\N,\N
1751,Course 1751,100,0,0,\N,\N,\N,\N
1752,Course 1752,100,0,0,\N,\N,\N,\N
1753,Course 1753,100,0,0,\N,\N,\N,\N
1754,Course 1754,100,0,0,\N,\N,\N,\N
1755,Course 1755,100,0,0,\N,\N,\N,\N
1756,Course 1756,100,0,0,\N,\N,\N,\N
1757,Course 1757,100,0,0,\N,\N,\N,\N
1758,Course 1758,100,0,0,\N,\N,\N,\N
1759,Course 1759,100,0,0,\N,\N,\N,\N
1760,Course 1760,100,0,0,\N,\N,\N,\N
1761,Course 1761,100,0,0,\N,\N,\N,\N
1762,Course 1762,100,0,0,\N,\N,\N,\N
1763,Course 1763,100,0,0,\N,\N,\N,\N
1764,Course 1764,100,0,0,\N,\N,\N,\N
1765,Course 1765,100,0,0,\N,\N,\N,\N
1766,Course 1766,100,0,0,\N,\N,\N,\N
1767,Course 1767,100,0,0,\N,\N,\N,\N
1768,Course 1768,100,0,0,\N,\N,\N,\N
1769,Course 1769,100,0,0,\N,\N,\N,\N
1770,Course 1770,100,0,0,\N,\N,\N,\N
1771,Course 1771,100,0,0,\N,\N,\N,\N
1772,Course 1772,100,0,0,\N,\N,\N,\N
1773,Course 1773,100,0,0,\N,\N,\N,\N
1774,Course 1774,100,0,0,\N,\N,\N,\N
1775,Course 1775,100,0,0,\N,\N,\N,\N
1776,Course 1776,100,0,0,\N,\N,\N,\N
1777,Course 1777,100,0,0,\N,\N,\N,\N
1778,Course 1778,100,0,0,\N,\N,\N,\N
1779,Course 1779,100,0,0,\N,\N,\N,\N
1780,Course 1780,100,0,0,\N,\N,\N,\N
1781,Course 1781,100,0,0,\N,\N,\N,\N
1782,Course 1782,100,0,0,\N,\N,\N,\N
1783,Course 1783,100,0,0,\N,\N,\N,\N
1784,Course 1784,100,0,0,\N,\N,\N,\N
1785,Course 1785,100,0,0,\N,\N,\N,\N
1786,Course 1786,100,0,0,\N,\N,\N,\N
1787,Course 1787,100,0,0,\N,\N,\N,\N
1788,Course 1788,100,0,0,\N,\N,\N,\N
1789,Course 1789,100,0,0,\N,\N,\N,\N
1790,Course 1790,100,0,0,\N,\N,\N,\N
1791,Course 1791,100,0,0,\N,\N,\N,\N
1792,Course 1792,100,0,0,\N,\N,\N,\N
1793,Course 1793,100,0,0,\N,\N,\N,\N
1794,Course 1794,100,0,0,\N,\N,\N,\N
1795,Course 1795,100,0,0,\N,\N,\N,\N
1796,Course 1796,100,0,0,\N,\N,\N,\N
1797,Course 1797,100,0,0,\N,\N,\N,\N
1798,Course 1798,100,0,0,\N,\N,\N,\N
1799,Course 1799,100,0,0,\N,\N,\N,\N
1800,Course 1800,100,0,0,\N,\N,\N,\N
1801,Course 1801,100,0,0,\N,\N,\N,\N
1802,Course 1802,100,0,0,\N,\N,\N,\N
1803,Course 1803,100,0,0,\N,\N,\N,\N
1804,Course 1804,100,0,0,\N,\N,\N,\N
1805,Course 1805,100,0,0,\N,\N,\N,\N
1806,Course 1806,100,0,0,\N,\N,\N,\N
1807,Course 1807,100,0,0,\N,\N,\N,\N
1808,Course 1808,100,0,0,\N,\N,\N,\N
1809,Course 1809,100,0,0,\N,\N,\N,\N
1810,Course 1810,100,0,0,\N,\N,\N,\N
1811,Course 1811,100,0,0,\N,\N,\N,\N
1812,Course 1812,100,0,0,\N,\N,\N,\N
1813,Course 1813,100,0,0,\N,\N,\N,\N
1814,Course 1814,100,0,0,\N,\N,\N,\N
1815,Course 1815,100,0,0,\N,\N,\N,\N
1816,Course 1816,100,0,0,\N,\N,\N,\N
1817,Course 1817,100,0,0,\N,\N,\N,\N
1818,Course 1818,100,0,0,\N,\N,\N,\N
1819,Course 1819,100,0,0,\N,\N,\N,\N
1820,Course 1820,100,0,0,\N,\N,\N,\N
1821,Course 1821,100,0,0,\N,\N,\N,\N
1822,Course 1822,100,0,0,\N,\N,\N,\N
1823,Course 1823,100,0,0,\N,\N,\N,\N
1824,Course 1824,100,0,0,\N,\N,\N,\N
1825,Course 1825,100,0,0,\N,\N,\N,\N
1826,Course 1826,100,0,0,\N,\N,\N,\N
1827,Course 1827,100,0,0,\N,\N,\N,\N
1828,Course 1828,100,0,0,\N,\N,\N,\N
1829,Course 1829,100,0,0,\N,\N,\N,\N
1830,Course 1830,100,0,0,\N,\N,\N,\N
1831,Course 1831,100,0,0,\N,\N,\N,\N
1832,Course 1832,100,0,0,\N,\N,\N,\N
1833,Course 1833,100,0,0,\N,\N,\N,\N
1834,Course 1834,100,0,0,\N,\N,\N,\N
1835,Course 1835,100,0,0,\N,\N,\N,\N
1836,Course 1836,100,0,0,\N,\N,\N,\N
1837,Course 1837,100,0,0,\N,\N,\N,\N
1838,Course 1838,100,0,0,\N,\N,\N,\N
1839,Course 1839,100,0,0,\N,\N,\N,\N
1840,Course 1840,100,0,0,\N,\N,\N,\N
1841,Course 1841,100,0,0,\N,\N,\N,\N
1842,Course 1842,100,0,0,\N,\N,\N,\N
1843,Course 1843,100,0,0,\N,\N,\N,\N
1844,Course 1844,100,0,0,\N,\N,\N,\N
1845,Course 1845,100,0,0,\N,\N,\N,\N
1846,Course 1846,100,0,0,\N,\N,\N,\N
1847,Course 1847,100,0,0,\N,\N,\N,\N
1848,Course 1848,100,0,0,\N,\N,\N,\N
1849,Course 1849,100,0,0,\N,\N,\N,\N
1850,Course 1850,100,0,0,\N,\N,\N,\N
1851,Course 1851,100,0,0,\N,\N,\N,\N
1852,Course 1852,100,0,0,\N,\N,\N,\N
1853,Course 1853,100,0,0,\N,\N,\N,\N
1854,Course 1854,100,0,0,\N,\N,\N,\N
1855,Course 1855,100,0,0,\N,\N,\N,\N
1856,Course 1856,100,0,0,\N,\N,\N,\N
1857,Course 1857,100,0,0,\N,\N,\N,\N
1858,Course 1858,100,0,0,\N,\N,\N,\N
1859,Course 1859,100,0,0,\N,\N,\N,\N
1860,Course 1860,100,0,0,\N,\N,\N,\N
1861,Course 1861,100,0,0,\N,\N,\N,\N
1862,Course 1862,100,0,0,\N,\N,\N,\N
1863,Course 1863,100,0,0,\N,\N,\N,\N
1864,Course 1864,100,0,0,\N,\N,\N,\N
1865,Course 1865,100,0,0,\N,\N,\N,\N
1866,Course 1866,100,0,0,\N,\N,\N,\N
1867,Course 1867,100,0,0,\N,\N,\N,\N
1868,Course 1868,100,0,0,\N,\N,\N,\N
1869,Course 1869,100,0,0,\N,\N,\N,\N
1870,Course 1870,100,0,0,\N,\N,\N,\N
1871,Course 1871,100,0,0,\N,\N,\N,\N
1872,Course 1872,100,0,0,\N,\N,\N,\N
1873,Course 1873,100,0,0,\N,\N,\N,\N
1874,Course 1874,100,0,0,\N,\N,\N,\N
1875,Course 1875,100,0,0,\N,\N,\N,\N
1876,Course 1876,100,0,0,\N,\N,\N,\N
1877,Course 1877,100,0,0,\N,\N,\N,\N
1878,Course 1878,100,0,0,\N,\N,\N,\N
1879,Course 1879,100,0,0,\N,\N,\N,\N
1880,Course 1880,100,0,0,\N,\N,\N,\N
1881,Course 1881,100,0,0,\N,\N,\N,\N
1882,Course 1882,100,0,0,\N,\N,\N,\N
1883,Course 1883,100,0,0,\N,\N,\N,\N
1884,Course 1884,100,0,0,\N,\N,\N,\N
1885,Course 1885,100,0,0,\N,\N,\N,\N
1886,Course 1886,100,0,0,\N,\N,\N,\N
1887,Course 1887,100,0,0,\N,\N,\N,\N
1888,Course 1888,100,0,0,\N,\N,\N,\N
1889,Course 1889,100,0,0,\N,\N,\N,\N
1890,Course 1890,100,0,0,\N,\N,\N,\N
1891,Course 1891,100,0,0,\N,\N,\N,\N
1892,Course 1892,100,0,0,\N,\N,\N,\N
1893,Course 1893,100,0,0,\N,\N,\N,\N
1894,Course 1894,100,0,0,\N,\N,\N,\N
1895,Course 1895,100,0,0,\N,\N,\N,\N
1896,Course 1896,100,0,0,\N,\N,\N,\N
1897,Course 1897,100,0,0,\N,\N,\N,\N
1898,Course 1898,100,0,0,\N,\N,\N,\N
1899,Course 1899,100,0,0,\N,\N,\N,\N
1900,Course 1900,100,0,0,\N,\N,\N,\N
1901,Course 1901,100,0,0,\N,\N,\N,\N
1902,Course 1902,100,0,0,\N,\N,\N,\N
1903,Course 1903,100,0,0,\N,\N,\N,\N
1904,Course 1904,100,0,0,\N,\N,\N,\N
1905,Course 1905,100,0,0,\N,\N,\N,\N
1906,Course 1906,100,0,0,\N,\N,\N,\N
1907,Course 1907,100,0,0,\N,\N,\N,\N
1908,Course 1908,100,0,0,\N,\N,\N,\N
1909,Course 1909,100,0,0,\N,\N,\N,\N
1910,Course 1910,100,0,0,\N,\N,\N,\N
1911,Course 1911,100,0,0,\N,\N,\N,\N
1912,Course 1912,100,0,0,\N,\N,\N,\N
1913,Course 1913,100,0,0,\N,\N,\N,\N
1914,Course 1914,100,0,0,\N,\N,\N,\N
1915,Course 1915,100,0,0,\N,\N,\N,\N
1916,Course 1916,100,0,0,\N,\N,\N,\N
1917,Course 1917,100,0,0,\N,\N,\N,\N
1918,Course 1918,100,0,0,\N,\N,\N,\N
1919,Course 1919,100,0,0,\N,\N,\N,\N
1920,Course 1920,100,0,0,\N,\N,\N,\N
1921,Course 1921,100,0,0,\N,\N,\N,\N
1922,Course 1922,100,0,0,\N,\N,\N,\N
1923,Course 1923,100,0,0,\N,\N,\N,\N
1924,Course 1924,100,0,0,\N,\N,\N,\N
1925,Course 1925,100,0,0,\N,\N,\N,\N
1926,Course 1926,100,0,0,\N,\N,\N,\N
1927,Course 1927,100,0,0,\N,\N,\N,\N
1928,Course 1928,100,0,0,\N,\N,\N,\N
1929,Course 1929,100,0,0,\N,\N,\N,\N
1930,Course 1930,100,0,0,\N,\N,\N,\N
1931,Course 1931,100,0,0,\N,\N,\N,\N
1932,Course 1932,100,0,0,\N,\N,\N,\N
1933,Course 1933,100,0,0,\N,\N,\N,\N
1934,Course 1934,100,0,0,\N,\N,\N,\N
1935,Course 1935,100,0,0,\N,\N,\N,\N
1936,Course 1936,100,0,0,\N,\N,\N,\N
1937,Course 1937,100,0,0,\N,\N,\N,\N
1938,Course 1938,100,0,0,\N,\N,\N,\N
1939,Course 1939,100,0,0,\N,\N,\N,\N
1940,Course 1940,100,0,0,\N,\N,\N,\N
1941,Course 1941,100,0,0,\N,\N,\N,\N
1942,Course 1942,100,0,0,\N,\N,\N,\N
1943,Course 1943,100,0,0,\N,\N,\N,\N
1944,Course 1944,100,0,0,\N,\N,\N,\N
1945,Course 1945,100,0,0,\N,\N,\N,\N
1946,Course 1946,100,0,0,\N,\N,\N,\N
1947,Course 1947,100,0,0,\N,\N,\N,\N
1948,Course 1948,100,0,0,\N,\N,\N,\N
1949,Course 1949,100,0,0,\N,\N,\N,\N
1950,Course 1950,100,0,0,\N,\N,\N,\N
1951,Course 1951,100,0,0,\N,\N,\N,\N
1952,Course 1952,100,0,0,\N,\N,\N,\N
1953,Course 1953,100,0,0,\N,\N,\N,\N
1954,Course 1954,100,0,0,\N,\N,\N,\N
1955,Course 1955,100,0,0,\N,\N,\N,\N
1956,Course 1956,100,0,0,\N,\N,\N,\N
1957,Course 1957,100,0,0,\N,\N,\N,\N
1958,Course 1958,100,0,0,\N,\N,\N,\N
1959,Course 1959,100,0,0,\N,\N,\N,\N
1960,Course 1960,100,0,0,\N,\N,\N,\N
1961,Course 1961,100,0,0,\N,\N,\N,\N
1962,Course 1962,100,0,0,\N,\N,\N,\N
1963,Course 1963,100,0,0,\N,\N,\N,\N
1964,Course 1964,100,0,0,\N,\N,\N,\N
1965,Course 1965,100,0,0,\N,\N,\N,\N
1966,Course 1966,100,0,0,\N,\N,\N,\N
1967,Course 1967,100,0,0,\N,\N,\N,\N
1968,Course 1968,100,0,0,\N,\N,\N,\N
1969,Course 1969,100,0,0,\N,\N,\N,\N
1970,Course 1970,100,0,0,\N,\N,\N,\N
1971,Course 1971,100,0,0,\N,\N,\N,\N
1972,Course 1972,100,0,0,\N,\N,\N,\N
1973,Course 1973,100,0,0,\N,\N,\N,\N
1974,Course 1974,100,0,0,\N,\N,\N,\N
1975,Course 1975,100,0,0,\N,\N,\N,\N
1976,Course 1976,100,0,0,\N,\N,\N,\N
1977,Course 1977,100,0,0,\N,\N,\N,\N
1978,Course 1978,100,0,0,\N,\N,\N,\N
1979,Course 1979,100,0,0,\N,\N,\N,\N
1980,Course 1980,100,0,0,\N,\N,\N,\N
1981,Course 1981,100,0,0,\N,\N,\N,\N
1982,Course 1982,100,0,0,\N,\N,\N,\N
1983,Course 1983,100,0,0,\N,\N,\N,\N
1984,Course 1984,100,0,0,\N,\N,\N,\N
1985,Course 1985,100,0,0,\N,\N,\N,\N
1986,Course 1986,100,0,0,\N,\N,\N,\N
1987,Course 1987,100,0,0,\N,\N,\N,\N
1988,Course 1988,100,0,0,\N,\N,\N,\N
1989,Course 1989,100,0,0,\N,\N,\N,\N
1990,Course 1990,100,0,0,\N,\N,\N,\N
1991,Course 1991,100,0,0,\N,\N,\N,\N
1992,Course 1992,100,0,0,\N,\N,\N,\N
1993,Course 1993,100,0,0,\N,\N,\N,\N
1994,Course 1994,100,0,0,\N,\N,\N,\N
1995,Course 1995,100,0,0,\N,\N,\N,\N
1996,Course 1996,100,0,0,\N,\N,\N,\N
1997,Course 1997,100,0,0,\N,\N,\N,\N
1998,Course 1998,100,0,0,\N,\N,\N,\N
1999,Course 1999,100,0,0,\N,\N,\N,\N
2000,Course 2000,100,0,0,\N,\N,\N,\N
2001,Course 2001,100,0,0,\N,\N,\N,\N
2002,Course 2002,100,0,0,\N,\N,\N,\N
2003,Course 2003,100,0,0,\N,\N,\N,\N
2004,Course 2004,100,0,0,\N,\N,\N,\N
2005,Course 2005,100,0,0,\N,\N,\N,\N
2006,Course 2006,100,0,0,\N,\N,\N,\N
2007,Course 2007,100,0,0,\N,\N,\N,\N
2008,Course 2008,100,0,0,\N,\N,\N,\N
2009,Course 2009,100,0,0,\N,\N,\N,\N
2010,Course 2010,100,0,0,\N,\N,\N,\N
2011,Course 2011,100,0,0,\N,\N,\N,\N
2012,Course 2012,100,0,0,\N,\N,\N,\N
2013,Course 2013,100,0,0,\N,\N,\N,\N
2014,Course 2014,100,0,0,\N,\N,\N,\N
2015,Course 2015,100,0,0,\N,\N,\N,\N
2016,Course 2016,100,0,0,\N,\N,\N,\N
2017,Course 2017,100,0,0,\N,\N,\N,\N
2018,Course 2018,100,0,0,\N,\N,\N,\N
2019,Course 2019,100,0,0,\N,\N,\N,\N
2020,Course 2020,100,0,0,\N,\N,\N,\N
2021,Course 2021,100,0,0,\N,\N,\N,\N
2022,Course 2022,100,0,0,\N,\N,\N,\N
2023,Course 2023,100,0,0,\N,\N,\N,\N
2024,Course 2024,100,0,0,\N,\N,\N,\N
2025,Course 2025,100,0,0,\N,\N,\N,\N
2026,Course 2026,100,0,0,\N,\N,\N,\N
2027,Course 2027,100,0,0,\N,\N,\N,\N
2028,Course 2028,100,0,0,\N,\N,\N,\N
2029,Course 2029,100,0,0,\N,\N,\N,\N
2030,Course 2030,100,0,0,\N,\N,\N,\N
2031,Course 2031,100,0,0,\N,\N,\N,\N
2032,Course 2032,100,0,0,\N,\N,\N,\N
2033,Course 2033,100,0,0,\N,\N,\N,\N
2034,Course 2034,100,0,0,\N,\N,\N,\N
2035,Course 2035,100,0,0,\N,\N,\N,\N
2036,Course 2036,100,0,0,\N,\N,\N,\N
2037,Course 2037,100,0,0,\N,\N,\N,\N
2038,Course 2038,100,0,0,\N,\N,\N,\N
2039,Course 2039,100,0,0,\N,\N,\N,\N
2040,Course 2040,100,0,0,\N,\N,\N,\N
2041,Course 2041,100,0,0,\N,\N,\N,\N
2042,Course 2042,100,0,0,\N,\N,\N,\N
2043,Course 2043,100,0,0,\N,\N,\N,\N
2044,Course 2044,100,0,0,\N,\N,\N,\N
2045,Course 2045,100,0,0,\N,\N,\N,\N
2046,Course 2046,100,0,0,\N,\N,\N,\N
2047,Course 2047,100,0,0,\N,\N,\N,\N
2048,Course 2048,100,0,0,\N,\N,\N,\N
2049,Course 2049,100,0,0,\N,\N,\N,\N
2050,Course 2050,100,0,0,\N,\N,\N,\N
2051,Course 2051,100,0,0,\N,\N,\N,\N
2052,Course 2052,100,0,0,\N,\N,\N,\N
2053,Course 2053,100,0,0,\N,\N,\N,\N
2054,Course 2054,100,0,0,\N,\N,\N,\N
2055,Course 2055,100,0,0,\N,\N,\N,\N
2056,Course 2056,100,0,0,\N,\N,\N,\N
2057,Course 2057,100,0,0,\N,\N,\N,\N
2058,Course 2058,100,0,0,\N,\N,\N,\N
2059,Course 2059,100,0,0,\N,\N,\N,\N
2060,Course 2060,100,0,0,\N,\N,\N,\N
2061,Course 2061,100,0,0,\N,\N,\N,\N
2062,Course 2062,100,0,0,\N,\N,\N,\N
2063,Course 2063,100,0,0,\N,\N,\N,\N
2064,Course 2064,100,0,0,\N,\N,\N,\N
2065,Course 2065,100,0,0,\N,\N,\N,\N
2066,Course 2066,100,0,0,\N,\N,\N,\N
2067,Course 2067,100,0,0,\N,\N,\N,\N
2068,Course 2068,100,0,0,\N,\N,\N,\N
2069,Course 2069,100,0,0,\N,\N,\N,\N
2070,Course 2070,100,0,0,\N,\N,\N,\N
2071,Course 2071,100,0,0,\N,\N,\N,\N
2072,Course 2072,100,0,0,\N,\N,\N,\N
2073,Course 2073,100,0,0,\N,\N,\N,\N
2074,Course 2074,100,0,0,\N,\N,\N,\N
2075,Course 2075,100,0,0,\N,\N,\N,\N
2076,Course 2076,100,0,0,\N,\N,\N,\N
2077,Course 2077,100,0,0,\N,\N,\N,\N
2078,Course 2078,100,0,0,\N,\N,\N,\N
2079,Course 2079,100,0,0,\N,\N,\N,\N
2080,Course 2080,100,0,0,\N,\N,\N,\N
2081,Course 2081,100,0,0,\N,\N,\N,\N
2082,Course 2082,100,0,0,\N,\N,\N,\N
2083,Course 2083,100,0,0,\N,\N,\N,\N
2084,Course 2084,100,0,0,\N,\N,\N,\N
2085,Course 2085,100,0,0,\N,\N,\N,\N
2086,Course 2086,100,0,0,\N,\N,\N,\N
2087,Course 2087,100,0,0,\N,\N,\N,\N
2088,Course 2088,100,0,0,\N,\N,\N,\N
2089,Course 2089,100,0,0,\N,\N,\N,\N
2090,Course 2090,100,0,0,\N,\N,\N,\N
2091,Course 2091,100,0,0,\N,\N,\N,\N
2092,Course 2092,100,0,0,\N,\N,\N,\N
2093,Course 2093,100,0,0,\N,\N,\N,\N
2094,Course 2094,100,0,0,\N,\N,\N,\N
2095,Course 2095,100,0,0,\N,\N,\N,\N
2096,Course 2096,100,0,0,\N,\N,\N,\N
2097,Course 2097,100,0,0,\N,\N,\N,\N
2098,Course 2098,100,0,0,\N,\N,\N,\N
2099,Course 2099,100,0,0,\N,\N,\N,\N
2100,Course 2100,100,0,0,\N,\N,\N,\N
2101,Course 2101,100,0,0,\N,\N,\N,\N
2102,Course 2102,100,0,0,\N,\N,\N,\N
2103,Course 2103,100,0,0,\N,\N,\N,\N
