student_id,department_id,member_id,created_by,created_date,last_modified_by,last_modified_date
33411,51,33411,\N,\N,\N,\N
33412,52,33412,\N,\N,\N,\N
33413,53,33413,\N,\N,\N,\N
33414,54,33414,\N,\N,\N,\N
33415,55,33415,\N,\N,\N,\N
33416,56,33416,\N,\N,\N,\N
33417,57,33417,\N,\N,\N,\N
33418,58,33418,\N,\N,\N,\N
33419,59,33419,\N,\N,\N,\N
33420,60,33420,\N,\N,\N,\N
33421,61,33421,\N,\N,\N,\N
33422,62,33422,\N,\N,\N,\N
33423,63,33423,\N,\N,\N,\N
33424,64,33424,\N,\N,\N,\N
33425,65,33425,\N,\N,\N,\N
33426,66,33426,\N,\N,\N,\N
33427,67,33427,\N,\N,\N,\N
33428,68,33428,\N,\N,\N,\N
33429,69,33429,\N,\N,\N,\N
33430,70,33430,\N,\N,\N,\N
33431,71,33431,\N,\N,\N,\N
33432,72,33432,\N,\N,\N,\N
33433,73,33433,\N,\N,\N,\N
33434,74,33434,\N,\N,\N,\N
33435,75,33435,\N,\N,\N,\N
33436,76,33436,\N,\N,\N,\N
33437,77,33437,\N,\N,\N,\N
33438,78,33438,\N,\N,\N,\N
33439,79,33439,\N,\N,\N,\N
33440,80,33440,\N,\N,\N,\N
33441,1,33441,\N,\N,\N,\N
33442,2,33442,\N,\N,\N,\N
33443,3,33443,\N,\N,\N,\N
33444,4,33444,\N,\N,\N,\N
33445,5,33445,\N,\N,\N,\N
33446,6,33446,\N,\N,\N,\N
33447,7,33447,\N,\N,\N,\N
33448,8,33448,\N,\N,\N,\N
33449,9,33449,\N,\N,\N,\N
33450,10,33450,\N,\N,\N,\N
33451,11,33451,\N,\N,\N,\N
33452,12,33452,\N,\N,\N,\N
33453,13,33453,\N,\N,\N,\N
33454,14,33454,\N,\N,\N,\N
33455,15,33455,\N,\N,\N,\N
33456,16,33456,\N,\N,\N,\N
33457,17,33457,\N,\N,\N,\N
33458,18,33458,\N,\N,\N,\N
33459,19,33459,\N,\N,\N,\N
33460,20,33460,\N,\N,\N,\N
33461,21,33461,\N,\N,\N,\N
33462,22,33462,\N,\N,\N,\N
33463,23,33463,\N,\N,\N,\N
33464,24,33464,\N,\N,\N,\N
33465,25,33465,\N,\N,\N,\N
33466,26,33466,\N,\N,\N,\N
33467,27,33467,\N,\N,\N,\N
33468,28,33468,\N,\N,\N,\N
33469,29,33469,\N,\N,\N,\N
33470,30,33470,\N,\N,\N,\N
33471,31,33471,\N,\N,\N,\N
33472,32,33472,\N,\N,\N,\N
33473,33,33473,\N,\N,\N,\N
33474,34,33474,\N,\N,\N,\N
33475,35,33475,\N,\N,\N,\N
33476,36,33476,\N,\N,\N,\N
33477,37,33477,\N,\N,\N,\N
33478,38,33478,\N,\N,\N,\N
33479,39,33479,\N,\N,\N,\N
33480,40,33480,\N,\N,\N,\N
33481,41,33481,\N,\N,\N,\N
33482,42,33482,\N,\N,\N,\N
33483,43,33483,\N,\N,\N,\N
33484,44,33484,\N,\N,\N,\N
33485,45,33485,\N,\N,\N,\N
33486,46,33486,\N,\N,\N,\N
33487,47,33487,\N,\N,\N,\N
33488,48,33488,\N,\N,\N,\N
33489,49,33489,\N,\N,\N,\N
33490,50,33490,\N,\N,\N,\N
33491,51,33491,\N,\N,\N,\N
33492,52,33492,\N,\N,\N,\N
33493,53,33493,\N,\N,\N,\N
33494,54,33494,\N,\N,\N,\N
33495,55,33495,\N,\N,\N,\N
33496,56,33496,\N,\N,\N,\N
33497,57,33497,\N,\N,\N,\N
33498,58,33498,\N,\N,\N,\N
33499,59,33499,\N,\N,\N,\N
33500,60,33500,\N,\N,\N,\N
33501,61,33501,\N,\N,\N,\N
33502,62,33502,\N,\N,\N,\N
33503,63,33503,\N,\N,\N,\N
33504,64,33504,\N,\N,\N,\N
33505,65,33505,\N,\N,\N,\N
33506,66,33506,\N,\N,\N,\N
33507,67,33507,\N,\N,\N,\N
33508,68,33508,\N,\N,\N,\N
33509,69,33509,\N,\N,\N,\N
33510,70,33510,\N,\N,\N,\N
33511,71,33511,\N,\N,\N,\N
33512,72,33512,\N,\N,\N,\N
33513,73,33513,\N,\N,\N,\N
33514,74,33514,\N,\N,\N,\N
33515,75,33515,\N,\N,\N,\N
33516,76,33516,\N,\N,\N,\N
33517,77,33517,\N,\N,\N,\N
33518,78,33518,\N,\N,\N,\N
33519,79,33519,\N,\N,\N,\N
33520,80,33520,\N,\N,\N,\N
33521,1,33521,\N,\N,\N,\N
33522,2,33522,\N,\N,\N,\N
33523,3,33523,\N,\N,\N,\N
33524,4,33524,\N,\N,\N,\N
33525,5,33525,\N,\N,\N,\N
33526,6,33526,\N,\N,\N,\N
33527,7,33527,\N,\N,\N,\N
33528,8,33528,\N,\N,\N,\N
33529,9,33529,\N,\N,\N,\N
33530,10,33530,\N,\N,\N,\N
33531,11,33531,\N,\N,\N,\N
33532,12,33532,\N,\N,\N,\N
33533,13,33533,\N,\N,\N,\N
33534,14,33534,\N,\N,\N,\N
33535,15,33535,\N,\N,\N,\N
33536,16,33536,\N,\N,\N,\N
33537,17,33537,\N,\N,\N,\N
33538,18,33538,\N,\N,\N,\N
33539,19,33539,\N,\N,\N,\N
33540,20,33540,\N,\N,\N,\N
33541,21,33541,\N,\N,\N,\N
33542,22,33542,\N,\N,\N,\N
33543,23,33543,\N,\N,\N,\N
33544,24,33544,\N,\N,\N,\N
33545,25,33545,\N,\N,\N,\N
33546,26,33546,\N,\N,\N,\N
33547,27,33547,\N,\N,\N,\N
33548,28,33548,\N,\N,\N,\N
33549,29,33549,\N,\N,\N,\N
33550,30,33550,\N,\N,\N,\N
33551,31,33551,\N,\N,\N,\N
33552,32,33552,\N,\N,\N,\N
33553,33,33553,\N,\N,\N,\N
33554,34,33554,\N,\N,\N,\N
33555,35,33555,\N,\N,\N,\N
33556,36,33556,\N,\N,\N,\N
33557,37,33557,\N,\N,\N,\N
33558,38,33558,\N,\N,\N,\N
33559,39,33559,\N,\N,\N,\N
33560,40,33560,\N,\N,\N,\N
33561,41,33561,\N,\N,\N,\N
33562,42,33562,\N,\N,\N,\N
33563,43,33563,\N,\N,\N,\N
33564,44,33564,\N,\N,\N,\N
33565,45,33565,\N,\N,\N,\N
33566,46,33566,\N,\N,\N,\N
33567,47,33567,\N,\N,\N,\N
33568,48,33568,\N,\N,\N,\N
33569,49,33569,\N,\N,\N,\N
33570,50,33570,\N,\N,\N,\N
33571,51,33571,\N,\N,\N,\N
33572,52,33572,\N,\N,\N,\N
33573,53,33573,\N,\N,\N,\N
33574,54,33574,\N,\N,\N,\N
33575,55,33575,\N,\N,\N,\N
33576,56,33576,\N,\N,\N,\N
33577,57,33577,\N,\N,\N,\N
33578,58,33578,\N,\N,\N,\N
33579,59,33579,\N,\N,\N,\N
33580,60,33580,\N,\N,\N,\N
33581,61,33581,\N,\N,\N,\N
33582,62,33582,\N,\N,\N,\N
33583,63,33583,\N,\N,\N,\N
33584,64,33584,\N,\N,\N,\N
33585,65,33585,\N,\N,\N,\N
33586,66,33586,\N,\N,\N,\N
33587,67,33587,\N,\N,\N,\N
33588,68,33588,\N,\N,\N,\N
33589,69,33589,\N,\N,\N,\N
33590,70,33590,\N,\N,\N,\N
33591,71,33591,\N,\N,\N,\N
33592,72,33592,\N,\N,\N,\N
33593,73,33593,\N,\N,\N,\N
33594,74,33594,\N,\N,\N,\N
33595,75,33595,\N,\N,\N,\N
33596,76,33596,\N,\N,\N,\N
33597,77,33597,\N,\N,\N,\N
33598,78,33598,\N,\N,\N,\N
33599,79,33599,\N,\N,\N,\N
33600,80,33600,\N,\N,\N,\N
33601,1,33601,\N,\N,\N,\N
33602,2,33602,\N,\N,\N,\N
33603,3,33603,\N,\N,\N,\N
33604,4,33604,\N,\N,\N,\N
33605,5,33605,\N,\N,\N,\N
33606,6,33606,\N,\N,\N,\N
33607,7,33607,\N,\N,\N,\N
33608,8,33608,\N,\N,\N,\N
33609,9,33609,\N,\N,\N,\N
33610,10,33610,\N,\N,\N,\N
33611,11,33611,\N,\N,\N,\N
33612,12,33612,\N,\N,\N,\N
33613,13,33613,\N,\N,\N,\N
33614,14,33614,\N,\N,\N,\N
33615,15,33615,\N,\N,\N,\N
33616,16,33616,\N,\N,\N,\N
33617,17,33617,\N,\N,\N,\N
33618,18,33618,\N,\N,\N,\N
33619,19,33619,\N,\N,\N,\N
33620,20,33620,\N,\N,\N,\N
33621,21,33621,\N,\N,\N,\N
33622,22,33622,\N,\N,\N,\N
33623,23,33623,\N,\N,\N,\N
33624,24,33624,\N,\N,\N,\N
33625,25,33625,\N,\N,\N,\N
33626,26,33626,\N,\N,\N,\N
33627,27,33627,\N,\N,\N,\N
33628,28,33628,\N,\N,\N,\N
33629,29,33629,\N,\N,\N,\N
33630,30,33630,\N,\N,\N,\N
33631,31,33631,\N,\N,\N,\N
33632,32,33632,\N,\N,\N,\N
33633,33,33633,\N,\N,\N,\N
33634,34,33634,\N,\N,\N,\N
33635,35,33635,\N,\N,\N,\N
33636,36,33636,\N,\N,\N,\N
33637,37,33637,\N,\N,\N,\N
33638,38,33638,\N,\N,\N,\N
33639,39,33639,\N,\N,\N,\N
33640,40,33640,\N,\N,\N,\N
33641,41,33641,\N,\N,\N,\N
33642,42,33642,\N,\N,\N,\N
33643,43,33643,\N,\N,\N,\N
33644,44,33644,\N,\N,\N,\N
33645,45,33645,\N,\N,\N,\N
33646,46,33646,\N,\N,\N,\N
33647,47,33647,\N,\N,\N,\N
33648,48,33648,\N,\N,\N,\N
33649,49,33649,\N,\N,\N,\N
33650,50,33650,\N,\N,\N,\N
33651,51,33651,\N,\N,\N,\N
33652,52,33652,\N,\N,\N,\N
33653,53,33653,\N,\N,\N,\N
33654,54,33654,\N,\N,\N,\N
33655,55,33655,\N,\N,\N,\N
33656,56,33656,\N,\N,\N,\N
33657,57,33657,\N,\N,\N,\N
33658,58,33658,\N,\N,\N,\N
33659,59,33659,\N,\N,\N,\N
33660,60,33660,\N,\N,\N,\N
33661,61,33661,\N,\N,\N,\N
33662,62,33662,\N,\N,\N,\N
33663,63,33663,\N,\N,\N,\N
33664,64,33664,\N,\N,\N,\N
33665,65,33665,\N,\N,\N,\N
33666,66,33666,\N,\N,\N,\N
33667,67,33667,\N,\N,\N,\N
33668,68,33668,\N,\N,\N,\N
33669,69,33669,\N,\N,\N,\N
33670,70,33670,\N,\N,\N,\N
33671,71,33671,\N,\N,\N,\N
33672,72,33672,\N,\N,\N,\N
33673,73,33673,\N,\N,\N,\N
33674,74,33674,\N,\N,\N,\N
33675,75,33675,\N,\N,\N,\N
33676,76,33676,\N,\N,\N,\N
33677,77,33677,\N,\N,\N,\N
33678,78,33678,\N,\N,\N,\N
33679,79,33679,\N,\N,\N,\N
33680,80,33680,\N,\N,\N,\N
33681,1,33681,\N,\N,\N,\N
33682,2,33682,\N,\N,\N,\N
33683,3,33683,\N,\N,\N,\N
33684,4,33684,\N,\N,\N,\N
33685,5,33685,\N,\N,\N,\N
33686,6,33686,\N,\N,\N,\N
33687,7,33687,\N,\N,\N,\N
33688,8,33688,\N,\N,\N,\N
33689,9,33689,\N,\N,\N,\N
33690,10,33690,\N,\N,\N,\N
33691,11,33691,\N,\N,\N,\N
33692,12,33692,\N,\N,\N,\N
33693,13,33693,\N,\N,\N,\N
33694,14,33694,\N,\N,\N,\N
33695,15,33695,\N,\N,\N,\N
33696,16,33696,\N,\N,\N,\N
33697,17,33697,\N,\N,\N,\N
33698,18,33698,\N,\N,\N,\N
33699,19,33699,\N,\N,\N,\N
33700,20,33700,\N,\N,\N,\N
33701,21,33701,\N,\N,\N,\N
33702,22,33702,\N,\N,\N,\N
33703,23,33703,\N,\N,\N,\N
33704,24,33704,\N,\N,\N,\N
33705,25,33705,\N,\N,\N,\N
33706,26,33706,\N,\N,\N,\N
33707,27,33707,\N,\N,\N,\N
33708,28,33708,\N,\N,\N,\N
33709,29,33709,\N,\N,\N,\N
33710,30,33710,\N,\N,\N,\N
33711,31,33711,\N,\N,\N,\N
33712,32,33712,\N,\N,\N,\N
33713,33,33713,\N,\N,\N,\N
33714,34,33714,\N,\N,\N,\N
33715,35,33715,\N,\N,\N,\N
33716,36,33716,\N,\N,\N,\N
33717,37,33717,\N,\N,\N,\N
33718,38,33718,\N,\N,\N,\N
33719,39,33719,\N,\N,\N,\N
33720,40,33720,\N,\N,\N,\N
33721,41,33721,\N,\N,\N,\N
33722,42,33722,\N,\N,\N,\N
33723,43,33723,\N,\N,\N,\N
33724,44,33724,\N,\N,\N,\N
33725,45,33725,\N,\N,\N,\N
33726,46,33726,\N,\N,\N,\N
33727,47,33727,\N,\N,\N,\N
33728,48,33728,\N,\N,\N,\N
33729,49,33729,\N,\N,\N,\N
33730,50,33730,\N,\N,\N,\N
33731,51,33731,\N,\N,\N,\N
33732,52,33732,\N,\N,\N,\N
33733,53,33733,\N,\N,\N,\N
33734,54,33734,\N,\N,\N,\N
33735,55,33735,\N,\N,\N,\N
33736,56,33736,\N,\N,\N,\N
33737,57,33737,\N,\N,\N,\N
33738,58,33738,\N,\N,\N,\N
33739,59,33739,\N,\N,\N,\N
33740,60,33740,\N,\N,\N,\N
33741,61,33741,\N,\N,\N,\N
33742,62,33742,\N,\N,\N,\N
33743,63,33743,\N,\N,\N,\N
33744,64,33744,\N,\N,\N,\N
33745,65,33745,\N,\N,\N,\N
33746,66,33746,\N,\N,\N,\N
33747,67,33747,\N,\N,\N,\N
33748,68,33748,\N,\N,\N,\N
33749,69,33749,\N,\N,\N,\N
33750,70,33750,\N,\N,\N,\N
33751,71,33751,\N,\N,\N,\N
33752,72,33752,\N,\N,\N,\N
33753,73,33753,\N,\N,\N,\N
33754,74,33754,\N,\N,\N,\N
33755,75,33755,\N,\N,\N,\N
33756,76,33756,\N,\N,\N,\N
33757,77,33757,\N,\N,\N,\N
33758,78,33758,\N,\N,\N,\N
33759,79,33759,\N,\N,\N,\N
33760,80,33760,\N,\N,\N,\N
33761,1,33761,\N,\N,\N,\N
33762,2,33762,\N,\N,\N,\N
33763,3,33763,\N,\N,\N,\N
33764,4,33764,\N,\N,\N,\N
33765,5,33765,\N,\N,\N,\N
33766,6,33766,\N,\N,\N,\N
33767,7,33767,\N,\N,\N,\N
33768,8,33768,\N,\N,\N,\N
33769,9,33769,\N,\N,\N,\N
33770,10,33770,\N,\N,\N,\N
33771,11,33771,\N,\N,\N,\N
33772,12,33772,\N,\N,\N,\N
33773,13,33773,\N,\N,\N,\N
33774,14,33774,\N,\N,\N,\N
33775,15,33775,\N,\N,\N,\N
33776,16,33776,\N,\N,\N,\N
33777,17,33777,\N,\N,\N,\N
33778,18,33778,\N,\N,\N,\N
33779,19,33779,\N,\N,\N,\N
33780,20,33780,\N,\N,\N,\N
33781,21,33781,\N,\N,\N,\N
33782,22,33782,\N,\N,\N,\N
33783,23,33783,\N,\N,\N,\N
33784,24,33784,\N,\N,\N,\N
33785,25,33785,\N,\N,\N,\N
33786,26,33786,\N,\N,\N,\N
33787,27,33787,\N,\N,\N,\N
33788,28,33788,\N,\N,\N,\N
33789,29,33789,\N,\N,\N,\N
33790,30,33790,\N,\N,\N,\N
33791,31,33791,\N,\N,\N,\N
33792,32,33792,\N,\N,\N,\N
33793,33,33793,\N,\N,\N,\N
33794,34,33794,\N,\N,\N,\N
33795,35,33795,\N,\N,\N,\N
33796,36,33796,\N,\N,\N,\N
33797,37,33797,\N,\N,\N,\N
33798,38,33798,\N,\N,\N,\N
33799,39,33799,\N,\N,\N,\N
33800,40,33800,\N,\N,\N,\N
33801,41,33801,\N,\N,\N,\N
33802,42,33802,\N,\N,\N,\N
33803,43,33803,\N,\N,\N,\N
33804,44,33804,\N,\N,\N,\N
33805,45,33805,\N,\N,\N,\N
33806,46,33806,\N,\N,\N,\N
33807,47,33807,\N,\N,\N,\N
33808,48,33808,\N,\N,\N,\N
33809,49,33809,\N,\N,\N,\N
33810,50,33810,\N,\N,\N,\N
33811,51,33811,\N,\N,\N,\N
33812,52,33812,\N,\N,\N,\N
33813,53,33813,\N,\N,\N,\N
33814,54,33814,\N,\N,\N,\N
33815,55,33815,\N,\N,\N,\N
33816,56,33816,\N,\N,\N,\N
33817,57,33817,\N,\N,\N,\N
33818,58,33818,\N,\N,\N,\N
33819,59,33819,\N,\N,\N,\N
33820,60,33820,\N,\N,\N,\N
33821,61,33821,\N,\N,\N,\N
33822,62,33822,\N,\N,\N,\N
33823,63,33823,\N,\N,\N,\N
33824,64,33824,\N,\N,\N,\N
33825,65,33825,\N,\N,\N,\N
33826,66,33826,\N,\N,\N,\N
33827,67,33827,\N,\N,\N,\N
33828,68,33828,\N,\N,\N,\N
33829,69,33829,\N,\N,\N,\N
33830,70,33830,\N,\N,\N,\N
33831,71,33831,\N,\N,\N,\N
33832,72,33832,\N,\N,\N,\N
33833,73,33833,\N,\N,\N,\N
33834,74,33834,\N,\N,\N,\N
33835,75,33835,\N,\N,\N,\N
33836,76,33836,\N,\N,\N,\N
33837,77,33837,\N,\N,\N,\N
33838,78,33838,\N,\N,\N,\N
33839,79,33839,\N,\N,\N,\N
33840,80,33840,\N,\N,\N,\N
33841,1,33841,\N,\N,\N,\N
33842,2,33842,\N,\N,\N,\N
33843,3,33843,\N,\N,\N,\N
33844,4,33844,\N,\N,\N,\N
33845,5,33845,\N,\N,\N,\N
33846,6,33846,\N,\N,\N,\N
33847,7,33847,\N,\N,\N,\N
33848,8,33848,\N,\N,\N,\N
33849,9,33849,\N,\N,\N,\N
33850,10,33850,\N,\N,\N,\N
33851,11,33851,\N,\N,\N,\N
33852,12,33852,\N,\N,\N,\N
33853,13,33853,\N,\N,\N,\N
33854,14,33854,\N,\N,\N,\N
33855,15,33855,\N,\N,\N,\N
33856,16,33856,\N,\N,\N,\N
33857,17,33857,\N,\N,\N,\N
33858,18,33858,\N,\N,\N,\N
33859,19,33859,\N,\N,\N,\N
33860,20,33860,\N,\N,\N,\N
33861,21,33861,\N,\N,\N,\N
33862,22,33862,\N,\N,\N,\N
33863,23,33863,\N,\N,\N,\N
33864,24,33864,\N,\N,\N,\N
33865,25,33865,\N,\N,\N,\N
33866,26,33866,\N,\N,\N,\N
33867,27,33867,\N,\N,\N,\N
33868,28,33868,\N,\N,\N,\N
33869,29,33869,\N,\N,\N,\N
33870,30,33870,\N,\N,\N,\N
33871,31,33871,\N,\N,\N,\N
33872,32,33872,\N,\N,\N,\N
33873,33,33873,\N,\N,\N,\N
33874,34,33874,\N,\N,\N,\N
33875,35,33875,\N,\N,\N,\N
33876,36,33876,\N,\N,\N,\N
33877,37,33877,\N,\N,\N,\N
33878,38,33878,\N,\N,\N,\N
33879,39,33879,\N,\N,\N,\N
33880,40,33880,\N,\N,\N,\N
33881,41,33881,\N,\N,\N,\N
33882,42,33882,\N,\N,\N,\N
33883,43,33883,\N,\N,\N,\N
33884,44,33884,\N,\N,\N,\N
33885,45,33885,\N,\N,\N,\N
33886,46,33886,\N,\N,\N,\N
33887,47,33887,\N,\N,\N,\N
33888,48,33888,\N,\N,\N,\N
33889,49,33889,\N,\N,\N,\N
33890,50,33890,\N,\N,\N,\N
33891,51,33891,\N,\N,\N,\N
33892,52,33892,\N,\N,\N,\N
33893,53,33893,\N,\N,\N,\N
33894,54,33894,\N,\N,\N,\N
33895,55,33895,\N,\N,\N,\N
33896,56,33896,\N,\N,\N,\N
33897,57,33897,\N,\N,\N,\N
33898,58,33898,\N,\N,\N,\N
33899,59,33899,\N,\N,\N,\N
33900,60,33900,\N,\N,\N,\N
33901,61,33901,\N,\N,\N,\N
33902,62,33902,\N,\N,\N,\N
33903,63,33903,\N,\N,\N,\N
33904,64,33904,\N,\N,\N,\N
33905,65,33905,\N,\N,\N,\N
33906,66,33906,\N,\N,\N,\N
33907,67,33907,\N,\N,\N,\N
33908,68,33908,\N,\N,\N,\N
33909,69,33909,\N,\N,\N,\N
33910,70,33910,\N,\N,\N,\N
33911,71,33911,\N,\N,\N,\N
33912,72,33912,\N,\N,\N,\N
33913,73,33913,\N,\N,\N,\N
33914,74,33914,\N,\N,\N,\N
33915,75,33915,\N,\N,\N,\N
33916,76,33916,\N,\N,\N,\N
33917,77,33917,\N,\N,\N,\N
33918,78,33918,\N,\N,\N,\N
33919,79,33919,\N,\N,\N,\N
33920,80,33920,\N,\N,\N,\N
33921,1,33921,\N,\N,\N,\N
33922,2,33922,\N,\N,\N,\N
33923,3,33923,\N,\N,\N,\N
33924,4,33924,\N,\N,\N,\N
33925,5,33925,\N,\N,\N,\N
33926,6,33926,\N,\N,\N,\N
33927,7,33927,\N,\N,\N,\N
33928,8,33928,\N,\N,\N,\N
33929,9,33929,\N,\N,\N,\N
33930,10,33930,\N,\N,\N,\N
33931,11,33931,\N,\N,\N,\N
33932,12,33932,\N,\N,\N,\N
33933,13,33933,\N,\N,\N,\N
33934,14,33934,\N,\N,\N,\N
33935,15,33935,\N,\N,\N,\N
33936,16,33936,\N,\N,\N,\N
33937,17,33937,\N,\N,\N,\N
33938,18,33938,\N,\N,\N,\N
33939,19,33939,\N,\N,\N,\N
33940,20,33940,\N,\N,\N,\N
33941,21,33941,\N,\N,\N,\N
33942,22,33942,\N,\N,\N,\N
33943,23,33943,\N,\N,\N,\N
33944,24,33944,\N,\N,\N,\N
33945,25,33945,\N,\N,\N,\N
33946,26,33946,\N,\N,\N,\N
33947,27,33947,\N,\N,\N,\N
33948,28,33948,\N,\N,\N,\N
33949,29,33949,\N,\N,\N,\N
33950,30,33950,\N,\N,\N,\N
33951,31,33951,\N,\N,\N,\N
33952,32,33952,\N,\N,\N,\N
33953,33,33953,\N,\N,\N,\N
33954,34,33954,\N,\N,\N,\N
33955,35,33955,\N,\N,\N,\N
33956,36,33956,\N,\N,\N,\N
33957,37,33957,\N,\N,\N,\N
33958,38,33958,\N,\N,\N,\N
33959,39,33959,\N,\N,\N,\N
33960,40,33960,\N,\N,\N,\N
33961,41,33961,\N,\N,\N,\N
33962,42,33962,\N,\N,\N,\N
33963,43,33963,\N,\N,\N,\N
33964,44,33964,\N,\N,\N,\N
33965,45,33965,\N,\N,\N,\N
33966,46,33966,\N,\N,\N,\N
33967,47,33967,\N,\N,\N,\N
33968,48,33968,\N,\N,\N,\N
33969,49,33969,\N,\N,\N,\N
33970,50,33970,\N,\N,\N,\N
33971,51,33971,\N,\N,\N,\N
33972,52,33972,\N,\N,\N,\N
33973,53,33973,\N,\N,\N,\N
33974,54,33974,\N,\N,\N,\N
33975,55,33975,\N,\N,\N,\N
33976,56,33976,\N,\N,\N,\N
33977,57,33977,\N,\N,\N,\N
33978,58,33978,\N,\N,\N,\N
33979,59,33979,\N,\N,\N,\N
33980,60,33980,\N,\N,\N,\N
33981,61,33981,\N,\N,\N,\N
33982,62,33982,\N,\N,\N,\N
33983,63,33983,\N,\N,\N,\N
33984,64,33984,\N,\N,\N,\N
33985,65,33985,\N,\N,\N,\N
33986,66,33986,\N,\N,\N,\N
33987,67,33987,\N,\N,\N,\N
33988,68,33988,\N,\N,\N,\N
33989,69,33989,\N,\N,\N,\N
33990,70,33990,\N,\N,\N,\N
33991,71,33991,\N,\N,\N,\N
33992,72,33992,\N,\N,\N,\N
33993,73,33993,\N,\N,\N,\N
33994,74,33994,\N,\N,\N,\N
33995,75,33995,\N,\N,\N,\N
33996,76,33996,\N,\N,\N,\N
33997,77,33997,\N,\N,\N,\N
33998,78,33998,\N,\N,\N,\N
33999,79,33999,\N,\N,\N,\N
34000,80,34000,\N,\N,\N,\N
34001,1,34001,\N,\N,\N,\N
34002,2,34002,\N,\N,\N,\N
34003,3,34003,\N,\N,\N,\N
34004,4,34004,\N,\N,\N,\N
34005,5,34005,\N,\N,\N,\N
34006,6,34006,\N,\N,\N,\N
34007,7,34007,\N,\N,\N,\N
34008,8,34008,\N,\N,\N,\N
34009,9,34009,\N,\N,\N,\N
34010,10,34010,\N,\N,\N,\N
34011,11,34011,\N,\N,\N,\N
34012,12,34012,\N,\N,\N,\N
34013,13,34013,\N,\N,\N,\N
34014,14,34014,\N,\N,\N,\N
34015,15,34015,\N,\N,\N,\N
34016,16,34016,\N,\N,\N,\N
34017,17,34017,\N,\N,\N,\N
34018,18,34018,\N,\N,\N,\N
34019,19,34019,\N,\N,\N,\N
34020,20,34020,\N,\N,\N,\N
34021,21,34021,\N,\N,\N,\N
34022,22,34022,\N,\N,\N,\N
34023,23,34023,\N,\N,\N,\N
34024,24,34024,\N,\N,\N,\N
34025,25,34025,\N,\N,\N,\N
34026,26,34026,\N,\N,\N,\N
34027,27,34027,\N,\N,\N,\N
34028,28,34028,\N,\N,\N,\N
34029,29,34029,\N,\N,\N,\N
34030,30,34030,\N,\N,\N,\N
34031,31,34031,\N,\N,\N,\N
34032,32,34032,\N,\N,\N,\N
34033,33,34033,\N,\N,\N,\N
34034,34,34034,\N,\N,\N,\N
34035,35,34035,\N,\N,\N,\N
34036,36,34036,\N,\N,\N,\N
34037,37,34037,\N,\N,\N,\N
34038,38,34038,\N,\N,\N,\N
34039,39,34039,\N,\N,\N,\N
34040,40,34040,\N,\N,\N,\N
34041,41,34041,\N,\N,\N,\N
34042,42,34042,\N,\N,\N,\N
34043,43,34043,\N,\N,\N,\N
34044,44,34044,\N,\N,\N,\N
34045,45,34045,\N,\N,\N,\N
34046,46,34046,\N,\N,\N,\N
34047,47,34047,\N,\N,\N,\N
34048,48,34048,\N,\N,\N,\N
34049,49,34049,\N,\N,\N,\N
34050,50,34050,\N,\N,\N,\N
34051,51,34051,\N,\N,\N,\N
34052,52,34052,\N,\N,\N,\N
34053,53,34053,\N,\N,\N,\N
34054,54,34054,\N,\N,\N,\N
34055,55,34055,\N,\N,\N,\N
34056,56,34056,\N,\N,\N,\N
34057,57,34057,\N,\N,\N,\N
34058,58,34058,\N,\N,\N,\N
34059,59,34059,\N,\N,\N,\N
34060,60,34060,\N,\N,\N,\N
34061,61,34061,\N,\N,\N,\N
34062,62,34062,\N,\N,\N,\N
34063,63,34063,\N,\N,\N,\N
34064,64,34064,\N,\N,\N,\N
34065,65,34065,\N,\N,\N,\N
34066,66,34066,\N,\N,\N,\N
34067,67,34067,\N,\N,\N,\N
34068,68,34068,\N,\N,\N,\N
34069,69,34069,\N,\N,\N,\N
34070,70,34070,\N,\N,\N,\N
34071,71,34071,\N,\N,\N,\N
34072,72,34072,\N,\N,\N,\N
34073,73,34073,\N,\N,\N,\N
34074,74,34074,\N,\N,\N,\N
34075,75,34075,\N,\N,\N,\N
34076,76,34076,\N,\N,\N,\N
34077,77,34077,\N,\N,\N,\N
34078,78,34078,\N,\N,\N,\N
34079,79,34079,\N,\N,\N,\N
34080,80,34080,\N,\N,\N,\N
34081,1,34081,\N,\N,\N,\N
34082,2,34082,\N,\N,\N,\N
34083,3,34083,\N,\N,\N,\N
34084,4,34084,\N,\N,\N,\N
34085,5,34085,\N,\N,\N,\N
34086,6,34086,\N,\N,\N,\N
34087,7,34087,\N,\N,\N,\N
34088,8,34088,\N,\N,\N,\N
34089,9,34089,\N,\N,\N,\N
34090,10,34090,\N,\N,\N,\N
34091,11,34091,\N,\N,\N,\N
34092,12,34092,\N,\N,\N,\N
34093,13,34093,\N,\N,\N,\N
34094,14,34094,\N,\N,\N,\N
34095,15,34095,\N,\N,\N,\N
34096,16,34096,\N,\N,\N,\N
34097,17,34097,\N,\N,\N,\N
34098,18,34098,\N,\N,\N,\N
34099,19,34099,\N,\N,\N,\N
34100,20,34100,\N,\N,\N,\N
34101,21,34101,\N,\N,\N,\N
34102,22,34102,\N,\N,\N,\N
34103,23,34103,\N,\N,\N,\N
34104,24,34104,\N,\N,\N,\N
34105,25,34105,\N,\N,\N,\N
34106,26,34106,\N,\N,\N,\N
34107,27,34107,\N,\N,\N,\N
34108,28,34108,\N,\N,\N,\N
